X;Y;Z;Strati;Cutoff
549126.8105;7818393.039;-9713.110352;250;0.124465545
551376.8105;7817210.527;-9572.900391;250;0.079520002
549276.8105;7820101.109;-9721.44043;250;0.178107924
549589.3105;7816966.52;-9637.580078;250;0.141968866
549539.3105;7820908.219;-9746.240234;250;0.231949422
549426.8105;7819782.02;-9711.150391;250;0.015911351
550089.3105;7820945.758;-9675.330078;250;0.693888631
550239.3105;7817642.238;-9681.799805;250;0.354765164
550364.3105;7821283.617;-9715.980469;250;0.286665794
550426.8105;7817510.848;-9655.230469;250;0.739997943
549439.3105;7817492.078;-9497.679688;250;0.705033516
551414.3105;7821171;-9672.459961;250;0.664668404
550901.8105;7820101.109;-9547.509766;250;0.991301098
549026.8105;7816797.59;-9687.799805;250;0.726171027
550389.3105;7816966.52;-9578.360352;250;0.410822053
548939.3105;7817867.48;-9682.929688;250;0.952652501
549601.8105;7817417;-9565.639648;250;0.246088796
551426.8105;7821583.941;-9667.099609;250;0.05038651
551489.3105;7821471.32;-9677.179688;250;0.478947273
549426.8105;7817773.629;-9616.629883;250;0.209283838
549964.3105;7820589.129;-9618.929688;250;0.425263699
549351.8105;7816666.199;-9662.910156;250;0.96506966
550626.8105;7820138.648;-9452.969727;250;0.945561376
550489.3105;7817229.301;-9607.370117;250;0.129560414
551726.8105;7821602.711;-9621.94043;250;0.935307205
551864.3105;7821827.949;-9523.120117;250;0.214082696
550176.8105;7817116.68;-9575.589844;250;0.068624244
550839.3105;7821302.391;-9717.120117;250;0.232425506
551301.8105;7816966.52;-9578.290039;250;0.520884107
550626.8105;7819500.469;-9507.879883;250;0.15664054
551501.8105;7821152.23;-9665.25;250;0.983048912
549689.3105;7819500.469;-9656.959961;250;0.588847197
549651.8105;7817942.559;-9694.330078;250;0.340994307
549639.3105;7820945.758;-9737.80957;250;0.483147987
549176.8105;7817097.91;-9570.900391;250;0.710746539
549051.8105;7820194.961;-9720.339844;250;0.666168416
550064.3105;7817623.469;-9682.55957;250;0.362115718
551376.8105;7821039.609;-9666.139648;250;0.719986111
550239.3105;7817116.68;-9571.320313;250;0.310909142
550364.3105;7819969.719;-9451.44043;250;0.215340153
551276.8105;7821546.398;-9674.349609;250;0.852623701
550626.8105;7816928.98;-9628.110352;250;0.746183536
550889.3105;7820138.648;-9541.759766;250;0.939595253
549876.8105;7817398.227;-9643.790039;250;0.885888551
551814.3105;7817060.367;-9561.540039;250;0.020328434
549164.3105;7821208.539;-9756.889648;250;0.67403798
550289.3105;7817398.227;-9630.549805;250;0.758149677
550876.8105;7817266.84;-9610.530273;250;0.050133047
550614.3105;7817623.469;-9624.650391;250;0.454896483
550764.3105;7817642.238;-9594.299805;250;0.790516469
551439.3105;7821077.148;-9663.910156;250;0.773707449
549889.3105;7820626.668;-9652.240234;250;0.985136006
550351.8105;7817135.449;-9574.830078;250;0.612695192
550014.3105;7816684.969;-9654.209961;250;0.828891568
549426.8105;7818111.488;-9719.929688;250;0.217306472
549801.8105;7817097.91;-9629.459961;250;0.79886177
549226.8105;7819181.379;-9717.990234;250;0.616577562
549276.8105;7820607.898;-9735.959961;250;0.793856988
550501.8105;7818205.34;-9668.459961;250;0.583266606
551314.3105;7821396.238;-9684.599609;250;0.455267553
549339.3105;7819969.719;-9732.490234;250;0.419011955
549939.3105;7817304.379;-9633.129883;250;0.473955517
551364.3105;7817623.469;-9584.150391;250;0.455128593
549564.3105;7821396.238;-9755.25;250;0.244125068
549626.8105;7817604.699;-9603.230469;250;0.141746966
549976.8105;7817829.938;-9708.650391;250;0.520389152
550364.3105;7817285.609;-9606.339844;250;0.76103295
549364.3105;7820664.211;-9737.860352;250;0.716574893
551714.3105;7821696.559;-9589.30957;250;0.020359315
551289.3105;7818073.949;-9529;250;0.924408607
550826.8105;7820438.969;-9506.629883;250;0.014432736
549014.3105;7820026.027;-9723.769531;250;0.649501065
549151.8105;7817567.16;-9538.919922;250;0.042006424
549639.3105;7816853.898;-9660.759766;250;0.224334078
550014.3105;7817529.617;-9662.700195;250;0.954036962
549939.3105;7817961.328;-9712.379883;250;0.478417536
549601.8105;7817998.871;-9699.269531;250;0.609170662
550614.3105;7816760.051;-9646.290039;250;0.395812422
550639.3105;7820964.531;-9625.679688;250;0.361890064
551539.3105;7821264.848;-9666.889648;250;0.297115228
549001.8105;7817266.84;-9568.849609;250;0.745395106
549576.8105;7819331.539;-9666.129883;250;0.890803746
549101.8105;7821377.469;-9766.049805;250;0.560434203
548914.3105;7819857.098;-9728.929688;250;0.152474167
550939.3105;7818599.508;-9640.610352;250;0.698229073
550089.3105;7817510.848;-9655.570313;250;0.121189038
549951.8105;7817585.93;-9673.919922;250;0.273909099
549726.8105;7817848.711;-9687.580078;250;0.911043073
549339.3105;7821490.09;-9739.370117;250;0.498283379
550839.3105;7821264.848;-9714.759766;250;0.178319142
549039.3105;7817435.77;-9545.30957;250;0.806553042
550401.8105;7821020.84;-9650.150391;250;0.825204042
549464.3105;7820532.82;-9729.589844;250;0.469878713
549601.8105;7820551.59;-9715.459961;250;0.129783466
550689.3105;7818637.047;-9648.099609;250;0.879017182
548939.3105;7821339.93;-9762.169922;250;0.60029841
550401.8105;7821602.711;-9736.990234;250;0.923821423
552364.3105;7821227.309;-9605.530273;250;0.7964841
549476.8105;7820251.27;-9717.179688;250;0.775496458
549526.8105;7819087.527;-9648.049805;250;0.386748858
548889.3105;7819969.719;-9720.370117;250;0.535998292
550701.8105;7821583.941;-9735.099609;250;0.711456179
549926.8105;7818186.57;-9700.150391;250;0.207239266
551426.8105;7821133.457;-9667.620117;250;0.57813121
551489.3105;7821208.539;-9667.929688;250;0.744402749
549801.8105;7817041.598;-9624.509766;250;0.731299062
550639.3105;7819913.41;-9513.110352;250;0.285244547
550639.3105;7817905.02;-9613.599609;250;0.657509946
551151.8105;7816684.969;-9591.469727;250;0.526103875
549814.3105;7817135.449;-9632.580078;250;0.612531577
552364.3105;7821471.32;-9590.889648;250;0.75468318
550139.3105;7816985.289;-9568.629883;250;0.021876709
550239.3105;7817248.07;-9589.919922;250;0.197704082
549226.8105;7819763.25;-9729.730469;250;0.528781025
549639.3105;7820589.129;-9707.879883;250;0.140055354
550239.3105;7817811.168;-9691.719727;250;0.629261787
549676.8105;7817548.387;-9608.75;250;0.774447531
552301.8105;7817886.25;-9565.5;250;0.305561852
549764.3105;7820739.289;-9713.490234;250;0.003428706
551064.3105;7817398.227;-9590.530273;250;0.354414279
550076.8105;7817923.789;-9707.740234;250;0.899656483
549764.3105;7817473.309;-9629.150391;250;0.645843202
550951.8105;7817829.938;-9584.389648;250;0.440703937
551239.3105;7821377.469;-9685.410156;250;0.550605903
549251.8105;7817079.141;-9569.429688;250;0.144161509
550189.3105;7817492.078;-9650.780273;250;0.878417579
549114.3105;7818299.188;-9716.459961;250;0.861053057
549826.8105;7820514.051;-9636.099609;250;0.745861022
549351.8105;7820457.738;-9737.230469;250;0.959736219
549776.8105;7820645.438;-9687.469727;250;0.00869186
549501.8105;7817905.02;-9675.910156;250;0.32092839
549776.8105;7817529.617;-9637.780273;250;0.236244148
549539.3105;7817135.449;-9588.650391;250;0.362751851
550989.3105;7820776.828;-9646.820313;250;0.085928002
549751.8105;7820833.141;-9727.299805;250;0.274454722
550939.3105;7817773.629;-9581.280273;250;0.90287305
549089.3105;7817172.988;-9576.549805;250;0.362051148
550726.8105;7819425.391;-9481.080078;250;0.345798218
549801.8105;7817304.379;-9646.849609;250;0.491719885
552151.8105;7816741.277;-9526.379883;250;0.978255136
551564.3105;7821433.781;-9667.410156;250;0.367842943
549039.3105;7817492.078;-9563.200195;250;0.40468899
550739.3105;7816666.199;-9650.669922;250;0.652201189
550064.3105;7817004.059;-9573.240234;250;0.727883129
550151.8105;7817041.598;-9566.990234;250;0.836132585
549089.3105;7819894.641;-9725.44043;250;0.83939508
550614.3105;7819068.758;-9479.679688;250;0.001385666
550639.3105;7816966.52;-9624.219727;250;0.446911692
550501.8105;7818036.41;-9645.639648;250;0.536854382
549626.8105;7817323.148;-9584.209961;250;0.927240663
549351.8105;7817661.008;-9555.240234;250;0.206811872
549439.3105;7820495.281;-9730.19043;250;0.928461825
549089.3105;7819763.25;-9733.679688;250;0.703719165
549176.8105;7817266.84;-9501.549805;250;0.90211812
549576.8105;7817642.238;-9591.950195;250;0.403498218
551664.3105;7817604.699;-9573.679688;250;0.423769817
549864.3105;7820664.211;-9670.150391;250;0.038123515
549876.8105;7817510.848;-9653.330078;250;0.19232526
549901.8105;7816910.207;-9605.200195;250;0.279027397
549101.8105;7818242.879;-9715.509766;250;0.292845728
549326.8105;7821546.398;-9740.30957;250;0.741718551
548889.3105;7817848.711;-9686.19043;250;0.338229633
549051.8105;7818355.5;-9721.849609;250;0.067079755
550201.8105;7817022.828;-9564.080078;250;0.6835813
549076.8105;7821771.641;-9753.200195;250;0.822829695
550951.8105;7821246.078;-9710.639648;250;0.464063533
551476.8105;7821020.84;-9662.19043;250;0.174395053
551826.8105;7821471.32;-9650.019531;250;0.185346772
550651.8105;7817754.859;-9610.019531;250;0.124627159
549801.8105;7817698.547;-9683.650391;250;0.796410623
549351.8105;7820551.59;-9738.519531;250;0.521936035
550476.8105;7820664.211;-9506.549805;250;0.954860111
551276.8105;7817717.32;-9575.209961;250;0.693319348
549776.8105;7816760.051;-9661.419922;250;0.247342739
550001.8105;7817135.449;-9598.900391;250;0.803783779
549164.3105;7817004.059;-9620.200195;250;0.624192076
551801.8105;7821358.699;-9670.950195;250;0.033176762
549539.3105;7817191.758;-9574.25;250;0.079634777
549189.3105;7817304.379;-9475.629883;250;0.592102598
549489.3105;7817022.828;-9609.240234;250;0.264380943
549989.3105;7820664.211;-9625;250;0.778254611
551051.8105;7817604.699;-9585.25;250;0.956636355
551064.3105;7818092.719;-9588.629883;250;0.671190068
549876.8105;7817341.918;-9643.620117;250;0.03031587
550239.3105;7818111.488;-9697.169922;250;0.120505596
549464.3105;7817304.379;-9510.969727;250;0.780390472
550451.8105;7821152.23;-9698.129883;250;0.713935239
550701.8105;7817567.16;-9610.05957;250;0.329651554
549089.3105;7818186.57;-9712.129883;250;0.263494227
549426.8105;7820607.898;-9735.969727;250;0.667163997
549651.8105;7817417;-9588.120117;250;0.794431265
550339.3105;7817379.461;-9630.129883;250;0.888930576
549364.3105;7818317.957;-9694.360352;250;0.879375809
549726.8105;7820532.82;-9673.759766;250;0.677451003
549001.8105;7817079.141;-9639.379883;250;0.603303561
550826.8105;7818036.41;-9614.280273;250;0.43038002
550626.8105;7820326.348;-9429.349609;250;0.825747121
548951.8105;7819894.641;-9726.919922;250;0.509662659
550089.3105;7817698.547;-9691.870117;250;0.544359873
549964.3105;7817341.918;-9631.150391;250;0.160434841
551589.3105;7821396.238;-9667.19043;250;0.632330746
550939.3105;7817398.227;-9597.089844;250;0.871161778
551114.3105;7817360.688;-9590.969727;250;0.500793776
549239.3105;7818411.809;-9687.419922;250;0.189931434
550401.8105;7820326.348;-9375.370117;250;0.134762959
550176.8105;7817417;-9627.459961;250;0.340922051
549226.8105;7821246.078;-9753.900391;250;0.407186605
551489.3105;7817661.008;-9583.299805;250;0.879038353
549089.3105;7817341.918;-9514.320313;250;0.896114389
550301.8105;7817304.379;-9605.519531;250;0.692305708
551151.8105;7821827.949;-9693.280273;250;0.253161198
549039.3105;7820138.648;-9722.110352;250;0.609699504
549614.3105;7817116.68;-9614.780273;250;0.740736357
550276.8105;7817079.141;-9563.900391;250;0.492980177
551289.3105;7817079.141;-9574.820313;250;0.845808409
551689.3105;7821264.848;-9678.709961;250;0.856665154
550476.8105;7821002.07;-9646.830078;250;0.110596982
550076.8105;7817285.609;-9600.450195;250;0.741830463
549576.8105;7818224.109;-9692.089844;250;0.056850091
550764.3105;7821734.102;-9722.540039;250;0.386566332
549714.3105;7817041.598;-9631.19043;250;0.747326022
548989.3105;7821358.699;-9764.719727;250;0.519176596
550414.3105;7817266.84;-9607.679688;250;0.802783729
552189.3105;7817905.02;-9573.110352;250;0.78044368
550226.8105;7821002.07;-9664.860352;250;0.160348591
550326.8105;7817717.32;-9676.339844;250;0.600511751
549164.3105;7818205.34;-9710.280273;250;0.20838297
549176.8105;7818261.648;-9711.049805;250;0.31538595
549314.3105;7818430.578;-9671.070313;250;0.699827507
551314.3105;7821471.32;-9677.509766;250;0.239831194
549326.8105;7817886.25;-9659.780273;250;0.644669833
549251.8105;7817172.988;-9521.650391;250;0.405214095
551401.8105;7821283.617;-9682.700195;250;0.13334013
550051.8105;7818280.418;-9698.69043;250;0.200990054
549414.3105;7818036.41;-9712.990234;250;0.114545421
550901.8105;7819519.238;-9532.820313;250;0.314140328
549614.3105;7818881.059;-9601.280273;250;0.339757587
549951.8105;7816666.199;-9661.280273;250;0.416555451
550376.8105;7817661.008;-9665.580078;250;0.409914637
551876.8105;7821640.25;-9591.799805;250;0.911681073
550601.8105;7818993.68;-9507.980469;250;0.906099053
551014.3105;7821809.18;-9704.5;250;0.182323713
551026.8105;7818261.648;-9582.040039;250;0.870813373
551201.8105;7817060.367;-9576.889648;250;0.967519386
549751.8105;7820495.281;-9660.120117;250;0.827526856
549214.3105;7819894.641;-9729.799805;250;0.82588949
551039.3105;7818411.809;-9576.969727;250;0.613955099
550001.8105;7818055.18;-9712.679688;250;0.263129109
549064.3105;7820345.121;-9732.139648;250;0.87829254
549439.3105;7817097.91;-9569.490234;250;0.58376047
550464.3105;7820532.82;-9409.469727;250;0.036463527
551801.8105;7821640.25;-9599.049805;250;0.411546683
549126.8105;7820607.898;-9731.959961;250;0.103698347
550389.3105;7816835.129;-9600.799805;250;0.086024821
550814.3105;7817567.16;-9589.790039;250;0.811349784
549789.3105;7820607.898;-9672.950195;250;0.231688538
549426.8105;7821415.008;-9749.69043;250;0.876112109
549239.3105;7816985.289;-9625.480469;250;0.965651146
549339.3105;7821433.781;-9743.730469;250;0.865084998
551689.3105;7816778.816;-9573.669922;250;0.863328708
550439.3105;7819894.641;-9490.469727;250;0.378361762
549351.8105;7817172.988;-9515.740234;250;0.844622764
549589.3105;7820476.508;-9708.009766;250;0.242770432
550601.8105;7818937.367;-9530.360352;250;0.694450528
550689.3105;7821715.328;-9724.719727;250;0.758362746
549339.3105;7816985.289;-9626.429688;250;0.197650579
551189.3105;7817661.008;-9578.650391;250;0.675552681
551451.8105;7821358.699;-9681.099609;250;0.807951736
551464.3105;7821246.078;-9674.089844;250;0.673716601
548951.8105;7819087.527;-9733.80957;250;0.638644279
550739.3105;7820082.34;-9496.209961;250;0.78618823
550014.3105;7817942.559;-9712.030273;250;0.118231647
548989.3105;7817585.93;-9600.25;250;0.849221691
550864.3105;7820476.508;-9527.30957;250;0.100080175
549151.8105;7819819.559;-9729.30957;250;0.539883829
551614.3105;7821302.391;-9673.349609;250;0.128784151
552264.3105;7821640.25;-9572.580078;250;0.796893571
551039.3105;7818824.75;-9616.160156;250;0.267835962
549189.3105;7821377.469;-9762.339844;250;0.066440164
551289.3105;7818336.73;-9515.030273;250;0.644266444
550214.3105;7821752.867;-9744.650391;250;0.057587757
549039.3105;7817567.16;-9580.25;250;0.281855264
549776.8105;7816647.43;-9664.55957;250;0.226157388
550189.3105;7821171;-9715.5;250;0.711136589
550164.3105;7816891.438;-9575.44043;250;0.021155833
549126.8105;7816666.199;-9682.419922;250;0.453016486
552026.8105;7821659.02;-9575.879883;250;0.842199734
550664.3105;7817210.527;-9616.75;250;0.076555406
550339.3105;7816741.277;-9605.950195;250;0.597310012
550264.3105;7820438.969;-9464.660156;250;0.205122324
549714.3105;7818674.59;-9546.740234;250;0.120769322
549576.8105;7818580.738;-9572.94043;250;0.548577513
550101.8105;7821020.84;-9695.969727;250;0.224686287
551364.3105;7821565.168;-9666.730469;250;0.827425487
550626.8105;7817417;-9629.69043;250;0.548676519
551364.3105;7821508.859;-9675.799805;250;0.231602878
548901.8105;7817172.988;-9636.450195;250;0.154049001
552126.8105;7821546.398;-9603.25;250;0.364176768
552364.3105;7821321.16;-9603.620117;250;0.357590286
550839.3105;7820101.109;-9524.700195;250;0.174045198
549226.8105;7818149.027;-9707.669922;250;0.224910233
551814.3105;7821602.711;-9610.009766;250;0.089196617
550676.8105;7817360.688;-9622.969727;250;0.516798828
550276.8105;7817567.16;-9667.049805;250;0.883083527
549451.8105;7819049.988;-9655.959961;250;0.555710349
549151.8105;7820101.109;-9721.599609;250;0.068570634
549914.3105;7817210.527;-9627.129883;250;0.498441972
550489.3105;7821508.859;-9735.799805;250;0.615203853
549826.8105;7821659.02;-9742.5;250;0.516797926
550626.8105;7821827.949;-9727.070313;250;0.392671194
549589.3105;7820682.98;-9720.070313;250;0.766747114
550401.8105;7820626.668;-9490.540039;250;0.853111507
549701.8105;7817079.141;-9629.429688;250;0.809120414
550389.3105;7818261.648;-9682.19043;250;0.687126915
549014.3105;7820082.34;-9723.860352;250;0.589984836
551739.3105;7821546.398;-9637.519531;250;0.941944528
548964.3105;7821171;-9771.05957;250;0.149825622
548889.3105;7821283.617;-9766.05957;250;0.924131798
549739.3105;7819012.449;-9608.94043;250;0.222555752
552064.3105;7816722.508;-9542.19043;250;0.792603391
549239.3105;7816947.75;-9647.889648;250;0.213477248
549614.3105;7820645.438;-9715.320313;250;0.355084684
551664.3105;7821152.23;-9673.719727;250;0.227845533
549164.3105;7818674.59;-9710.230469;250;0.810721195
549701.8105;7817698.547;-9657.740234;250;0.060013384
548964.3105;7821415.008;-9755.009766;250;0.110534381
551314.3105;7817266.84;-9577.759766;250;0.216534521
550739.3105;7818017.637;-9616.509766;250;0.759379928
551101.8105;7818149.027;-9571.030273;250;0.55973953
550126.8105;7818261.648;-9702.370117;250;0.21923493
549851.8105;7817604.699;-9666.830078;250;0.651174899
550864.3105;7818242.879;-9627.94043;250;0.08518729
551351.8105;7821152.23;-9679.209961;250;0.357307716
550876.8105;7819650.629;-9552.580078;250;0.983788608
551839.3105;7821302.391;-9673.980469;250;0.397411747
549239.3105;7818618.281;-9686.679688;250;0.31901636
551114.3105;7817886.25;-9575.30957;250;0.099366734
549864.3105;7817811.168;-9707.830078;250;0.617015307
551114.3105;7817604.699;-9582.719727;250;0.756971715
552264.3105;7821677.789;-9560.980469;250;0.108134279
549064.3105;7816966.52;-9651.889648;250;0.403595187
549401.8105;7821208.539;-9747.820313;250;0.855280536
550864.3105;7817792.398;-9592.55957;250;0.158100676
551651.8105;7821490.09;-9656.799805;250;0.301285968
550801.8105;7818092.719;-9622.280273;250;0.978252974
549951.8105;7821396.238;-9756.169922;250;0.213167074
549826.8105;7820908.219;-9725.290039;250;0.742783654
550389.3105;7817191.758;-9591.040039;250;0.587566087
549564.3105;7817961.328;-9691.959961;250;0.413267213
551151.8105;7818055.18;-9563.44043;250;0.644538442
551201.8105;7817623.469;-9580.370117;250;0.525625553
549226.8105;7821039.609;-9748.980469;250;0.366022552
549751.8105;7821433.781;-9748.120117;250;0.192195755
