X;Y;Z;Strati;Cutoff
550939.3105;7820551.59;-8817.929688;0;0.596265885
549501.8105;7821020.84;-8954.589844;0;0.536405685
549726.8105;7819500.469;-8878.55957;0;0.819746289
551014.3105;7820908.219;-8879.870117;0;0.80504246
549001.8105;7821152.23;-8970.549805;0;0.860708897
551664.3105;7819932.18;-8825.889648;0;0.840030654
549289.3105;7818561.969;-8891.139648;0;0.74449786
550601.8105;7818299.188;-8818.980469;0;0.101736479
552401.8105;7818017.637;-8798.700195;0;0.664439441
550001.8105;7821433.781;-8961.639648;0;0.342978014
549226.8105;7818561.969;-8899.490234;0;0.054721766
551751.8105;7820589.129;-8834.570313;0;0.770688894
549639.3105;7819688.168;-8896.299805;0;0.39193778
550139.3105;7818730.898;-8819.5;0;0.444602386
549576.8105;7817905.02;-8864.790039;0;0.456983211
549064.3105;7819125.07;-8927.280273;0;0.773547057
550826.8105;7821546.398;-8912.099609;0;0.972811684
551864.3105;7817266.84;-8780.049805;0;0.076605585
550551.8105;7821490.09;-8923.629883;0;0.926948254
550364.3105;7819012.449;-8785.080078;0;0.801429957
549464.3105;7819294;-8906.129883;0;0.941065078
552226.8105;7816684.969;-8756.900391;0;0.30713161
552214.3105;7819969.719;-8789.929688;0;0.657676354
552126.8105;7818017.637;-8795.349609;0;0.097893513
552214.3105;7820626.668;-8817.290039;0;0.703808708
552214.3105;7821734.102;-8841.55957;0;0.787870081
550526.8105;7817754.859;-8830.5;0;0.296286942
551989.3105;7820626.668;-8835.160156;0;0.344676397
551751.8105;7820307.578;-8805.879883;0;0.320219085
550464.3105;7817754.859;-8832.94043;0;0.500190215
549364.3105;7817811.168;-8858.280273;0;0.467368456
552376.8105;7818805.98;-8818.769531;0;0.946561696
549351.8105;7820626.668;-8954.030273;0;0.506935236
549789.3105;7821752.867;-8967.650391;0;0.148978804
551914.3105;7819106.301;-8817.459961;0;0.703241817
548914.3105;7820138.648;-8948.950195;0;0.472008331
