X;Y;0;OrientX;OrientY;OrientZ
7.998372;86.823746;-118.001;0.571830;0.763965;0.298945
121.946548;43.746849;-161.276;-0.246084;-0.307783;0.919082
117.946281;34.341644;-164.019;-99999.000000;-99999.000000;-99999.000000
135.960052;71.810768;-103.115;-99999.000000;-99999.000000;-99999.000000
224.000000;11.947102;-116;0.043483;-0.773402;0.632423
71.943962;53.734585;-105.416;-99999.000000;-99999.000000;-99999.000000
23.970209;0.468995;-124.01;-99999.000000;-99999.000000;-99999.000000
241.986328;28.000000;-136;-99999.000000;-99999.000000;-99999.000000
159.978745;78.717361;-110.007;-99999.000000;-99999.000000;-99999.000000
119.932938;197.682373;-153.035;-99999.000000;-99999.000000;-99999.000000
292.000000;34.000000;-153.827;-0.053640;-0.124906;0.990718
69.813843;43.659004;-130.025;-99999.000000;-99999.000000;-99999.000000
286.000000;24.000000;-154.93;-99999.000000;-99999.000000;-99999.000000
109.948235;62.509624;-98.0182;-0.194568;-0.386526;0.901522
109.932449;223.680054;-144.092;-99999.000000;-99999.000000;-99999.000000
192.387405;79.994896;-134;-99999.000000;-99999.000000;-99999.000000
109.941689;1.723821;-161.589;-99999.000000;-99999.000000;-99999.000000
65.932098;51.678394;-143.736;-99999.000000;-99999.000000;-99999.000000
183.998795;84.594635;-94.0004;-99999.000000;-99999.000000;-99999.000000
280.000000;113.999992;-96.7332;-99999.000000;-99999.000000;-99999.000000
286.000000;300.086700;-148;0.290965;0.438333;0.850414
39.992188;165.743576;-100.003;-99999.000000;-99999.000000;-99999.000000
242.739838;154.549347;-101.614;-99999.000000;-99999.000000;-99999.000000
35.970062;39.858212;-164.788;-99999.000000;-99999.000000;-99999.000000
200.000015;45.064995;-126;-99999.000000;-99999.000000;-99999.000000
135.965240;21.835365;-161.188;-99999.000000;-99999.000000;-99999.000000
252.000000;47.103790;-114;0.472383;-0.736623;-0.483984
254.431046;58.000000;-122;0.523711;0.790708;0.317029
214.391953;125.969139;-121.36;-99999.000000;-99999.000000;-99999.000000
288.000000;28.000000;-154.729;-99999.000000;-99999.000000;-99999.000000
64.821915;61.689098;-136.023;-99999.000000;-99999.000000;-99999.000000
171.990356;77.833672;-108.003;-99999.000000;-99999.000000;-99999.000000
216.000000;86.065125;-114;-99999.000000;-99999.000000;-99999.000000
157.221054;71.868362;-130.01;-99999.000000;-99999.000000;-99999.000000
252.000000;64.000000;-109.049;-99999.000000;-99999.000000;-99999.000000
77.712036;27.680817;-164.024;-99999.000000;-99999.000000;-99999.000000
115.946228;11.021182;-162.019;-99999.000000;-99999.000000;-99999.000000
205.438278;22.000000;-120;-0.641426;-0.170164;0.748075
94.688972;75.683365;-108.023;-0.620850;0.247833;0.743723
247.441315;135.747589;-112.795;-99999.000000;-99999.000000;-99999.000000
231.430862;54.000000;-90;0.394643;0.806606;0.440050
286.681732;90.000000;-118;-99999.000000;-99999.000000;-99999.000000
9.994030;61.029728;-128.002;-99999.000000;-99999.000000;-99999.000000
218.207687;68.000000;-108;0.393552;-0.007346;0.919273
67.988876;279.947327;-149.217;-99999.000000;-99999.000000;-99999.000000
98.720680;7.642707;-136.027;-99999.000000;-99999.000000;-99999.000000
228.000000;32.000000;-77.3423;-99999.000000;-99999.000000;-99999.000000
99.939156;69.711777;-102.708;-99999.000000;-99999.000000;-99999.000000
270.000000;188.000000;-144.484;-99999.000000;-99999.000000;-99999.000000
225.999985;12.889213;-100;-99999.000000;-99999.000000;-99999.000000
115.280312;39.695580;-122.023;-99999.000000;-99999.000000;-99999.000000
103.935158;223.063110;-142.023;0.092237;-0.848530;-0.521046
216.177124;102.000000;-126;-0.501481;0.637543;0.584856
260.000000;34.000000;-141.14;-99999.000000;-99999.000000;-99999.000000
93.949844;253.762436;-107.96;-99999.000000;-99999.000000;-99999.000000
232.000000;22.000000;-113.301;-99999.000000;-99999.000000;-99999.000000
177.992416;79.536453;-118.003;-99999.000000;-99999.000000;-99999.000000
7.997340;55.987400;-106.982;-99999.000000;-99999.000000;-99999.000000
75.935349;117.693802;-136.715;-99999.000000;-99999.000000;-99999.000000
57.942612;12.044786;-114.02;-99999.000000;-99999.000000;-99999.000000
286.000000;129.597580;-138;-99999.000000;-99999.000000;-99999.000000
109.952217;336.050018;-100.017;-99999.000000;-99999.000000;-99999.000000
61.955814;85.732292;-142.02;-99999.000000;-99999.000000;-99999.000000
155.934204;384.581085;-140.023;-99999.000000;-99999.000000;-99999.000000
110.490402;35.701523;-160.022;0.966411;0.122095;-0.226146
161.980942;67.431877;-152.007;-99999.000000;-99999.000000;-99999.000000
208.000000;124.383881;-108;-99999.000000;-99999.000000;-99999.000000
25.993132;107.967468;-162.552;-99999.000000;-99999.000000;-99999.000000
142.313019;75.832100;-104.012;-99999.000000;-99999.000000;-99999.000000
119.934433;49.160870;-132.023;0.253368;-0.960379;-0.116087
190.363220;16.000000;-158;-99999.000000;-99999.000000;-99999.000000
234.000015;82.000000;-108.261;-99999.000000;-99999.000000;-99999.000000
200.587845;38.000000;-98;-99999.000000;-99999.000000;-99999.000000
83.930908;13.672746;-114.947;-99999.000000;-99999.000000;-99999.000000
84.291245;355.925720;-126.006;-99999.000000;-99999.000000;-99999.000000
238.562363;98.000000;-110;-99999.000000;-99999.000000;-99999.000000
27.987059;79.938705;-164.024;-99999.000000;-99999.000000;-99999.000000
256.000000;88.000000;-103.328;-99999.000000;-99999.000000;-99999.000000
120.735519;365.741302;-102.019;-99999.000000;-99999.000000;-99999.000000
191.994965;120.331398;-128.002;-99999.000000;-99999.000000;-99999.000000
252.000000;64.000000;-126.806;-99999.000000;-99999.000000;-99999.000000
254.000000;189.104767;-136;-99999.000000;-99999.000000;-99999.000000
187.997772;91.989471;-157.567;-99999.000000;-99999.000000;-99999.000000
106.470184;37.645718;-136.026;-99999.000000;-99999.000000;-99999.000000
141.956696;65.240097;-124.015;0.361636;-0.615132;0.700594
288.000000;38.000000;-153.811;-99999.000000;-99999.000000;-99999.000000
183.278137;51.991821;-150.001;-99999.000000;-99999.000000;-99999.000000
81.965096;266.522430;-128.012;-99999.000000;-99999.000000;-99999.000000
18.000000;192.776062;-132;-99999.000000;-99999.000000;-99999.000000
158.618408;151.792465;-144.015;-99999.000000;-99999.000000;-99999.000000
121.148811;121.638748;-136.027;-99999.000000;-99999.000000;-99999.000000
79.930679;7.671660;-115.816;-99999.000000;-99999.000000;-99999.000000
201.581421;42.000000;-98;-0.919387;0.324844;0.221820
248.000000;222.000015;-154.727;0.087507;-0.180550;0.979665
141.964218;70.537491;-106.013;0.427909;-0.533137;0.729834
28.842466;107.960266;-164.003;-99999.000000;-99999.000000;-99999.000000
237.997559;327.988403;-92.7933;-99999.000000;-99999.000000;-99999.000000
284.000000;180.000000;-102.811;0.121014;-0.185914;0.975085
115.222687;133.621490;-132.028;-99999.000000;-99999.000000;-99999.000000
107.929359;25.665432;-129.763;-99999.000000;-99999.000000;-99999.000000
101.970383;367.269897;-134.01;-0.147773;0.855706;-0.495913
92.060020;82.953331;-160.132;-99999.000000;-99999.000000;-99999.000000
143.953781;89.303391;-120.016;-99999.000000;-99999.000000;-99999.000000
137.954575;87.784882;-107.368;-99999.000000;-99999.000000;-99999.000000
287.934296;322.000000;-164;0.480397;0.865157;0.143953
137.808716;282.116699;-123.804;-99999.000000;-99999.000000;-99999.000000
41.961987;17.819946;-170.933;-99999.000000;-99999.000000;-99999.000000
83.946373;160.740555;-104.019;-0.242828;0.668756;0.702709
218.000000;154.000000;-98.9664;0.148748;0.141685;0.978672
163.975845;109.885582;-108.283;-99999.000000;-99999.000000;-99999.000000
133.851242;29.819031;-162.013;-0.176743;0.038639;0.983498
87.935646;15.447676;-110.023;-99999.000000;-99999.000000;-99999.000000
290.000000;126.813217;-142;-99999.000000;-99999.000000;-99999.000000
100.093712;355.836853;-116.012;-99999.000000;-99999.000000;-99999.000000
41.962181;29.820873;-166.686;-99999.000000;-99999.000000;-99999.000000
17.999779;147.998947;-160.776;-99999.000000;-99999.000000;-99999.000000
294.000000;16.000000;-154.607;-99999.000000;-99999.000000;-99999.000000
230.000000;23.529335;-82;-99999.000000;-99999.000000;-99999.000000
132.277023;115.705666;-114.022;-99999.000000;-99999.000000;-99999.000000
151.982193;25.915684;-162.683;-99999.000000;-99999.000000;-99999.000000
248.000000;47.168629;-120;-99999.000000;-99999.000000;-99999.000000
296.000000;43.611889;-152;-0.096532;-0.087073;0.991514
195.960922;343.122498;-144.014;-0.118444;0.853334;0.507732
119.949997;29.763176;-165.649;-0.155423;-0.347238;0.924808
275.063171;326.000000;-152;-99999.000000;-99999.000000;-99999.000000
238.590546;34.000000;-84;0.894875;-0.323473;-0.307513
67.999275;377.996582;-138.935;-99999.000000;-99999.000000;-99999.000000
51.980415;172.377335;-150.007;0.311297;-0.870995;-0.380081
20.518965;101.974777;-158.002;-99999.000000;-99999.000000;-99999.000000
25.988203;69.944122;-168.153;-99999.000000;-99999.000000;-99999.000000
262.000000;100.000000;-101.661;-99999.000000;-99999.000000;-99999.000000
264.055847;78.000000;-148;-99999.000000;-99999.000000;-99999.000000
54.000000;396.000000;-134.974;-99999.000000;-99999.000000;-99999.000000
131.944870;90.225891;-112.019;-99999.000000;-99999.000000;-99999.000000
177.930771;369.672089;-96.9934;-99999.000000;-99999.000000;-99999.000000
46.863876;151.894119;-134.008;-99999.000000;-99999.000000;-99999.000000
31.987518;97.940880;-164.422;-99999.000000;-99999.000000;-99999.000000
29.965158;3.834981;-161.248;-99999.000000;-99999.000000;-99999.000000
208.719406;36.000000;-116;-99999.000000;-99999.000000;-99999.000000
49.970543;107.860458;-159.919;-99999.000000;-99999.000000;-99999.000000
1.999508;62.434666;-168;-0.470227;-0.873432;0.126505
222.000000;22.000000;-83.2587;-99999.000000;-99999.000000;-99999.000000
45.947712;14.006405;-124.018;-99999.000000;-99999.000000;-99999.000000
107.936775;8.102801;-158.022;0.589730;-0.695267;0.410879
63.999981;389.999908;-132.969;-0.285340;-0.478255;0.830574
186.617981;149.958649;-98.0031;-99999.000000;-99999.000000;-99999.000000
244.000000;187.196838;-136;-99999.000000;-99999.000000;-99999.000000
185.991043;118.667351;-130.003;-99999.000000;-99999.000000;-99999.000000
101.934486;81.689720;-106.276;-0.291488;0.513395;0.807131
225.999985;59.729198;-96;-99999.000000;-99999.000000;-99999.000000
231.994049;331.971832;-92.2159;-99999.000000;-99999.000000;-99999.000000
0.470971;45.998226;-176;-99999.000000;-99999.000000;-99999.000000
282.000000;24.000000;-154.772;-0.022397;-0.060694;0.997905
113.943352;35.731689;-164.718;-99999.000000;-99999.000000;-99999.000000
87.138618;349.904205;-124.007;-0.790037;-0.278136;0.546335
117.928947;91.996681;-148.025;-99999.000000;-99999.000000;-99999.000000
125.930275;98.297455;-130.024;-99999.000000;-99999.000000;-99999.000000
2.000000;166.000000;-163.186;-0.066091;-0.054878;0.996303
49.722511;217.950012;-138.004;-99999.000000;-99999.000000;-99999.000000
227.988983;341.947845;-94.6669;-0.534267;0.358969;0.765310
256.000000;237.643417;-142;-99999.000000;-99999.000000;-99999.000000
292.000000;170.000000;-145.452;-99999.000000;-99999.000000;-99999.000000
97.336098;133.711594;-100.021;-99999.000000;-99999.000000;-99999.000000
161.973099;115.872620;-106.293;-99999.000000;-99999.000000;-99999.000000
81.931137;120.199799;-140.024;-99999.000000;-99999.000000;-99999.000000
284.000000;36.000000;-153.628;-99999.000000;-99999.000000;-99999.000000
121.833916;229.340851;-111.84;-99999.000000;-99999.000000;-99999.000000
244.000000;6.000000;-157.365;0.019506;0.309881;0.950575
171.994308;39.973007;-154.403;-99999.000000;-99999.000000;-99999.000000
224.000000;56.019344;-90;-99999.000000;-99999.000000;-99999.000000
167.988586;89.945930;-97.7093;-99999.000000;-99999.000000;-99999.000000
14.858505;71.964943;-124.003;0.894934;-0.064569;0.441501
254.000000;22.000000;-158.069;-0.135245;0.061818;0.988882
276.000000;159.571289;-142;-99999.000000;-99999.000000;-99999.000000
109.932053;88.464897;-158.024;-99999.000000;-99999.000000;-99999.000000
149.922928;295.633911;-105.928;-99999.000000;-99999.000000;-99999.000000
111.935516;25.694590;-154.108;-99999.000000;-99999.000000;-99999.000000
143.942474;159.004852;-150.02;-0.139363;0.918199;-0.370794
250.000000;127.373299;-150;-99999.000000;-99999.000000;-99999.000000
262.000000;366.000000;-153.411;-0.175129;0.217559;0.960207
254.000000;144.000000;-140.385;-99999.000000;-99999.000000;-99999.000000
171.991913;67.961678;-160.515;-99999.000000;-99999.000000;-99999.000000
31.982197;67.915680;-167.094;-99999.000000;-99999.000000;-99999.000000
68.075653;87.717926;-150.021;-99999.000000;-99999.000000;-99999.000000
282.000000;156.000000;-152.89;-99999.000000;-99999.000000;-99999.000000
275.631348;40.000000;-156;-99999.000000;-99999.000000;-99999.000000
157.951553;156.702866;-122.017;-99999.000000;-99999.000000;-99999.000000
248.425583;34.000000;-134;0.511874;-0.670965;0.536461
290.000000;50.000000;-152.945;-0.188086;-0.092315;0.977805
280.000000;60.000000;-153.476;-0.292095;0.103458;0.950777
278.000000;190.000000;-103.018;-99999.000000;-99999.000000;-99999.000000
246.000000;192.887634;-150;0.849802;0.509878;0.133642
59.981068;183.910324;-162.571;-0.322509;-0.144775;0.935429
42.000000;396.000000;-135.457;-99999.000000;-99999.000000;-99999.000000
208.000000;98.000000;-160.491;-99999.000000;-99999.000000;-99999.000000
67.943710;49.733406;-108.198;-99999.000000;-99999.000000;-99999.000000
187.361450;85.984116;-142.001;-99999.000000;-99999.000000;-99999.000000
87.929276;11.665026;-117.382;-99999.000000;-99999.000000;-99999.000000
189.798004;34.000000;-156;-0.982963;0.058823;0.174136
294.000000;124.000008;-121.225;-99999.000000;-99999.000000;-99999.000000
184.506760;55.991276;-126.001;-99999.000000;-99999.000000;-99999.000000
210.000000;126.616402;-108;-99999.000000;-99999.000000;-99999.000000
93.924835;125.643982;-121.113;-99999.000000;-99999.000000;-99999.000000
119.017097;43.717560;-118.021;-99999.000000;-99999.000000;-99999.000000
39.964336;21.702328;-170.013;-0.169334;-0.314169;0.934143
93.924103;5.640517;-129.695;0.879926;0.086103;0.467243
189.998947;85.995041;-158.954;0.013293;-0.016903;0.999769
167.927338;371.655823;-94.4412;0.130678;-0.019930;0.991225
181.502380;61.981163;-132.001;-99999.000000;-99999.000000;-99999.000000
240.000000;24.000000;-153.416;-99999.000000;-99999.000000;-99999.000000
99.936035;13.025939;-114.022;-99999.000000;-99999.000000;-99999.000000
167.295212;239.434326;-131.777;0.663532;-0.744663;0.072128
1.579969;150.000000;-158;-99999.000000;-99999.000000;-99999.000000
205.979965;357.905090;-159.489;-99999.000000;-99999.000000;-99999.000000
228.000000;42.000000;-76.3364;-0.089108;0.257841;0.962069
66.761215;71.705307;-122.022;-99999.000000;-99999.000000;-99999.000000
224.000000;112.000000;-153.055;-99999.000000;-99999.000000;-99999.000000
156.484940;37.918537;-158.006;-0.265733;-0.122081;0.956286
161.993774;13.970533;-168.326;-99999.000000;-99999.000000;-99999.000000
165.979858;82.637863;-126.007;-99999.000000;-99999.000000;-99999.000000
208.011215;46.000000;-86;-0.776447;0.548553;0.310193
143.960938;62.451984;-150.014;0.272550;-0.931223;-0.241952
153.980026;39.905403;-158.286;-0.173532;-0.169551;0.970123
141.974686;7.880075;-161.132;-99999.000000;-99999.000000;-99999.000000
187.993835;116.402061;-116.002;-99999.000000;-99999.000000;-99999.000000
169.941544;263.271088;-108.021;-99999.000000;-99999.000000;-99999.000000
177.987686;120.202049;-106.004;-99999.000000;-99999.000000;-99999.000000
51.994522;225.974060;-161.521;-99999.000000;-99999.000000;-99999.000000
3.997973;40.906914;-172.001;-99999.000000;-99999.000000;-99999.000000
35.955803;5.888916;-154.016;-99999.000000;-99999.000000;-99999.000000
215.969269;382.938660;-134.011;0.479493;-0.708485;-0.517818
92.539948;125.655746;-146.026;-99999.000000;-99999.000000;-99999.000000
111.397766;131.620880;-126.028;-99999.000000;-99999.000000;-99999.000000
127.860939;269.612274;-141.867;-99999.000000;-99999.000000;-99999.000000
91.940796;13.361629;-106.021;-99999.000000;-99999.000000;-99999.000000
66.042778;61.692757;-126.023;-99999.000000;-99999.000000;-99999.000000
56.981449;25.707552;-154.022;-99999.000000;-99999.000000;-99999.000000
134.218857;57.779282;-156.016;-99999.000000;-99999.000000;-99999.000000
1.999639;51.641457;-100;-99999.000000;-99999.000000;-99999.000000
9.995717;64.561775;-158.002;-99999.000000;-99999.000000;-99999.000000
125.927467;151.656479;-145.484;-99999.000000;-99999.000000;-99999.000000
167.932220;292.867432;-110.024;0.243237;-0.781310;0.574797
267.573914;56.000000;-146;-99999.000000;-99999.000000;-99999.000000
167.988525;69.195694;-160.004;-99999.000000;-99999.000000;-99999.000000
182.579102;101.958023;-132.003;-99999.000000;-99999.000000;-99999.000000
228.000000;51.947983;-82;-99999.000000;-99999.000000;-99999.000000
88.431755;123.665504;-146.025;-99999.000000;-99999.000000;-99999.000000
65.992958;303.023224;-144.002;-0.570943;-0.679419;0.460883
65.941887;85.724739;-149.648;-99999.000000;-99999.000000;-99999.000000
232.817245;28.000000;-114;-99999.000000;-99999.000000;-99999.000000
167.969330;149.104324;-148.011;-99999.000000;-99999.000000;-99999.000000
270.054291;174.000000;-154;-99999.000000;-99999.000000;-99999.000000
272.000000;366.000000;-154.533;-99999.000000;-99999.000000;-99999.000000
115.924736;90.506599;-128.026;-99999.000000;-99999.000000;-99999.000000
296.000000;20.000000;-155.526;0.184554;0.063988;0.980737
10.505910;59.986198;-104.001;-99999.000000;-99999.000000;-99999.000000
69.954285;163.067978;-118.016;-99999.000000;-99999.000000;-99999.000000
208.000000;4.554077;-140;-99999.000000;-99999.000000;-99999.000000
268.000000;122.432388;-104;-99999.000000;-99999.000000;-99999.000000
171.997253;18.186943;-160.001;-99999.000000;-99999.000000;-99999.000000
159.981735;63.913517;-158.691;-99999.000000;-99999.000000;-99999.000000
176.547897;107.927917;-134.005;-99999.000000;-99999.000000;-99999.000000
67.934250;23.688597;-116.977;-99999.000000;-99999.000000;-99999.000000
259.534332;121.999992;-120;-0.600983;0.715624;0.355951
237.001251;48.000000;-86;0.829565;0.522663;-0.196584
0.270011;84.000000;-96;-99999.000000;-99999.000000;-99999.000000
276.000000;193.451141;-134;-99999.000000;-99999.000000;-99999.000000
254.000000;318.000000;-141.47;0.177163;-0.784929;0.593716
250.000000;18.000000;-159.265;-0.357917;-0.066320;0.931395
83.939644;53.714146;-104.33;-99999.000000;-99999.000000;-99999.000000
139.967468;33.845924;-161.424;-0.020665;-0.063986;0.997737
147.980057;17.905533;-163.598;-99999.000000;-99999.000000;-99999.000000
253.455765;46.000000;-126;-99999.000000;-99999.000000;-99999.000000
137.965302;33.835663;-161.526;-99999.000000;-99999.000000;-99999.000000
163.981628;77.459106;-114.006;-99999.000000;-99999.000000;-99999.000000
79.936890;118.666611;-150.022;-99999.000000;-99999.000000;-99999.000000
296.000000;2.000000;-158.649;0.191916;-0.303370;0.933346
1.999760;90.574173;-124;-99999.000000;-99999.000000;-99999.000000
230.000000;102.897202;-144;-99999.000000;-99999.000000;-99999.000000
274.000000;22.000000;-155.633;-99999.000000;-99999.000000;-99999.000000
51.951149;35.768627;-163.182;-99999.000000;-99999.000000;-99999.000000
268.000000;79.648056;-124;0.060153;-0.930514;0.361283
111.104477;35.690647;-156.023;-99999.000000;-99999.000000;-99999.000000
262.000000;56.000000;-131.311;0.639821;0.040065;0.767479
65.943405;51.731953;-110.481;-99999.000000;-99999.000000;-99999.000000
284.000000;98.000000;-104.691;-99999.000000;-99999.000000;-99999.000000
51.949749;25.762001;-164.822;-99999.000000;-99999.000000;-99999.000000
167.991882;37.961533;-154.547;-99999.000000;-99999.000000;-99999.000000
3.167609;88.000000;-102;0.738574;0.511387;0.439308
183.258301;53.991104;-150.001;-99999.000000;-99999.000000;-99999.000000
292.000000;40.000000;-153.002;-0.158042;-0.127708;0.979139
147.980408;15.907189;-163.572;-99999.000000;-99999.000000;-99999.000000
111.917274;268.973022;-135.979;-99999.000000;-99999.000000;-99999.000000
264.000000;127.954697;-132;-99999.000000;-99999.000000;-99999.000000
65.932159;27.678690;-155.506;-99999.000000;-99999.000000;-99999.000000
149.958893;101.920647;-116.014;-99999.000000;-99999.000000;-99999.000000
1.999930;99.576233;-144;-99999.000000;-99999.000000;-99999.000000
-0.001493;56.546566;-128.001;-99999.000000;-99999.000000;-99999.000000
266.000000;80.000000;-155.206;-99999.000000;-99999.000000;-99999.000000
3.998211;58.856091;-114.001;-99999.000000;-99999.000000;-99999.000000
95.927544;123.297470;-114.025;-99999.000000;-99999.000000;-99999.000000
137.939056;149.711334;-107.729;-99999.000000;-99999.000000;-99999.000000
188.459488;47.998573;-124;-99999.000000;-99999.000000;-99999.000000
79.928787;1.662719;-118.382;-99999.000000;-99999.000000;-99999.000000
61.951504;75.770302;-162.741;-99999.000000;-99999.000000;-99999.000000
107.503632;37.654808;-146.026;-99999.000000;-99999.000000;-99999.000000
129.938629;95.709328;-149.371;0.015024;0.685063;-0.728328
83.968964;262.880493;-148.011;-0.464556;0.885241;-0.023157
60.391453;27.680935;-146.024;-99999.000000;-99999.000000;-99999.000000
62.965443;51.700882;-150.022;-99999.000000;-99999.000000;-99999.000000
110.892075;31.736868;-108.02;-99999.000000;-99999.000000;-99999.000000
71.935295;79.461716;-120.023;-99999.000000;-99999.000000;-99999.000000
33.999077;225.995636;-136.632;-99999.000000;-99999.000000;-99999.000000
266.838043;360.000000;-152;-99999.000000;-99999.000000;-99999.000000
280.000000;85.562386;-120;-99999.000000;-99999.000000;-99999.000000
17.999180;132.114151;-162;-99999.000000;-99999.000000;-99999.000000
31.973732;31.153950;-168.009;-0.093385;-0.363400;0.926941
133.938339;103.707985;-143.075;-99999.000000;-99999.000000;-99999.000000
73.939362;33.712811;-168.807;-99999.000000;-99999.000000;-99999.000000
195.769455;157.500076;-101.864;-99999.000000;-99999.000000;-99999.000000
22.000000;395.171356;-130;0.431643;-0.244929;0.868156
173.929733;357.949615;-98.0247;-99999.000000;-99999.000000;-99999.000000
167.966324;149.840515;-139.215;-99999.000000;-99999.000000;-99999.000000
292.000000;60.000000;-151.71;-99999.000000;-99999.000000;-99999.000000
189.999786;48.976547;-138;-0.577714;-0.815722;-0.029057
107.051796;21.665367;-130.025;-99999.000000;-99999.000000;-99999.000000
133.959778;37.809521;-160.972;-99999.000000;-99999.000000;-99999.000000
139.964172;95.830338;-170.869;-99999.000000;-99999.000000;-99999.000000
113.920319;156.996490;-122.028;-99999.000000;-99999.000000;-99999.000000
274.000000;76.000000;-156.643;-99999.000000;-99999.000000;-99999.000000
95.936028;12.888081;-112.022;-99999.000000;-99999.000000;-99999.000000
69.940712;67.779900;-112.021;-99999.000000;-99999.000000;-99999.000000
246.000000;273.204987;-130;-99999.000000;-99999.000000;-99999.000000
230.000000;14.000000;-118.294;-99999.000000;-99999.000000;-99999.000000
252.000000;73.283829;-158;-99999.000000;-99999.000000;-99999.000000
3.999834;61.999218;-96.2948;-99999.000000;-99999.000000;-99999.000000
244.000000;139.033401;-142;-99999.000000;-99999.000000;-99999.000000
274.610138;158.000000;-112;-99999.000000;-99999.000000;-99999.000000
260.000000;63.523212;-158;-99999.000000;-99999.000000;-99999.000000
248.000000;22.000000;-159.475;-99999.000000;-99999.000000;-99999.000000
187.098785;69.990143;-128.001;-0.752660;0.595608;0.280633
284.000000;176.631699;-148;-0.009601;-0.256618;-0.966465
203.999725;141.998734;-97.6675;-99999.000000;-99999.000000;-99999.000000
173.992798;78.245010;-104.003;-99999.000000;-99999.000000;-99999.000000
103.927208;85.146309;-154.026;-99999.000000;-99999.000000;-99999.000000
274.000000;160.000000;-108.457;-99999.000000;-99999.000000;-99999.000000
65.109138;47.719585;-114.021;-99999.000000;-99999.000000;-99999.000000
271.124359;44.000000;-142;-99999.000000;-99999.000000;-99999.000000
0.389370;57.991924;-140.001;-99999.000000;-99999.000000;-99999.000000
109.937157;19.702354;-158.346;-99999.000000;-99999.000000;-99999.000000
129.931900;117.677444;-141.903;-99999.000000;-99999.000000;-99999.000000
59.948315;59.755203;-161.401;-99999.000000;-99999.000000;-99999.000000
69.137886;41.655922;-134.026;-99999.000000;-99999.000000;-99999.000000
87.943687;37.733295;-100.85;-99999.000000;-99999.000000;-99999.000000
127.951385;45.239407;-160.017;-99999.000000;-99999.000000;-99999.000000
199.100998;38.000000;-136;-99999.000000;-99999.000000;-99999.000000
115.946388;5.746075;-161.006;0.012908;0.092526;0.995627
181.994598;75.974442;-136.981;-99999.000000;-99999.000000;-99999.000000
247.187683;26.000000;-102;-99999.000000;-99999.000000;-99999.000000
111.564034;47.662403;-146.025;-99999.000000;-99999.000000;-99999.000000
35.999432;227.342072;-152;0.242561;0.968367;-0.058557
276.000000;140.000000;-148.736;-0.021401;-0.118935;0.992671
89.945274;155.740799;-98.942;-0.048000;0.474928;0.878715
234.000015;30.000000;-78.8438;-99999.000000;-99999.000000;-99999.000000
263.661072;52.000000;-156;-99999.000000;-99999.000000;-99999.000000
2.000000;172.000000;-162.519;0.113946;-0.116690;0.986610
286.000000;161.384933;-134;-99999.000000;-99999.000000;-99999.000000
212.000000;45.364086;-128;-99999.000000;-99999.000000;-99999.000000
145.398087;91.831673;-164.012;-99999.000000;-99999.000000;-99999.000000
112.729134;31.688795;-124.023;-99999.000000;-99999.000000;-99999.000000
195.997528;119.147392;-142.001;-99999.000000;-99999.000000;-99999.000000
252.000000;60.362846;-118;-99999.000000;-99999.000000;-99999.000000
97.925316;128.326157;-146.026;-99999.000000;-99999.000000;-99999.000000
121.938080;48.480843;-126.022;-99999.000000;-99999.000000;-99999.000000
154.266998;101.857521;-104.011;-99999.000000;-99999.000000;-99999.000000
138.484207;129.728043;-110.02;-99999.000000;-99999.000000;-99999.000000
59.948959;61.758266;-161.592;-99999.000000;-99999.000000;-99999.000000
215.362076;58.000000;-108;0.631249;-0.181261;0.754101
186.366745;57.996231;-114;-0.984492;-0.167411;0.052433
206.938187;172.969238;-127.591;-99999.000000;-99999.000000;-99999.000000
290.000000;362.000000;-159.224;-99999.000000;-99999.000000;-99999.000000
79.927261;91.886284;-130.026;-99999.000000;-99999.000000;-99999.000000
45.978554;133.898422;-109.867;-99999.000000;-99999.000000;-99999.000000
191.724411;28.000000;-142;-99999.000000;-99999.000000;-99999.000000
252.000000;66.000000;-159.422;-99999.000000;-99999.000000;-99999.000000
268.000000;48.000000;-157.674;-99999.000000;-99999.000000;-99999.000000
206.000000;2.872830;-144;-99999.000000;-99999.000000;-99999.000000
259.070190;145.709000;-106.591;-99999.000000;-99999.000000;-99999.000000
179.999954;5.999819;-162.341;-99999.000000;-99999.000000;-99999.000000
243.257278;40.000000;-126;-99999.000000;-99999.000000;-99999.000000
109.931053;107.673431;-156.852;-99999.000000;-99999.000000;-99999.000000
130.945480;238.250580;-106.904;-99999.000000;-99999.000000;-99999.000000
186.541870;51.995201;-130;-0.888241;-0.419717;-0.186722
7.997066;63.013390;-162.001;-99999.000000;-99999.000000;-99999.000000
242.000000;60.000000;-107.181;-99999.000000;-99999.000000;-99999.000000
254.000000;114.246056;-118;-99999.000000;-99999.000000;-99999.000000
216.000000;44.000000;-78.2105;-99999.000000;-99999.000000;-99999.000000
224.540237;68.000000;-116;0.945250;-0.227384;0.234092
13.594795;71.972694;-118.002;-99999.000000;-99999.000000;-99999.000000
69.935982;9.696771;-112.945;-99999.000000;-99999.000000;-99999.000000
111.930794;173.672211;-152.026;-99999.000000;-99999.000000;-99999.000000
298.000000;350.687775;-164;-99999.000000;-99999.000000;-99999.000000
53.961826;121.819191;-137.647;-99999.000000;-99999.000000;-99999.000000
270.000000;70.000000;-156.677;-99999.000000;-99999.000000;-99999.000000
