-25000.000000,6400000.000000,-1618.890625
-25000.000000,6500000.000000,-1603.051758
-25000.000000,6525000.000000,-1392.120898
-25000.000000,6550000.000000,-1342.763672
-25000.000000,6575000.000000,-1871.409961
-25000.000000,6650000.000000,-981.431543
-25000.000000,6675000.000000,-132.777808
-25000.000000,6700000.000000,0.000000
-25000.000000,7725000.000000,0.000000
-25000.000000,7750000.000000,0.000000
-25000.000000,7775000.000000,0.000000
-25000.000000,7800000.000000,0.000000
0.000000,6475000.000000,-1661.273242
0.000000,6500000.000000,-1178.236133
0.000000,6525000.000000,-1364.576953
0.000000,6550000.000000,-1761.278125
0.000000,6575000.000000,-3616.196094
0.000000,6600000.000000,-4260.818359
0.000000,6625000.000000,-3951.255859
0.000000,6650000.000000,-2737.783984
0.000000,6675000.000000,-737.277100
0.000000,7650000.000000,0.000000
0.000000,7675000.000000,0.000000
0.000000,7700000.000000,0.000000
0.000000,7725000.000000,-587.579639
0.000000,7750000.000000,-2054.891602
0.000000,7775000.000000,-1215.106445
25000.000000,6225000.000000,-1501.141699
25000.000000,6475000.000000,-1216.869141
25000.000000,6500000.000000,0.000000
25000.000000,6525000.000000,0.000000
25000.000000,6550000.000000,0.000000
25000.000000,6575000.000000,-2089.331641
25000.000000,6600000.000000,-3625.962109
25000.000000,6625000.000000,-3657.971094
25000.000000,6650000.000000,-2412.517969
25000.000000,7625000.000000,0.000000
25000.000000,7650000.000000,-530.292187
25000.000000,7700000.000000,-1481.764551
25000.000000,7750000.000000,-6218.071875
25000.000000,7775000.000000,-6353.879297
25000.000000,7800000.000000,-6393.828516
50000.000000,6000000.000000,0.000000
50000.000000,6100000.000000,-276.343555
50000.000000,6475000.000000,-1098.572363
50000.000000,6500000.000000,-836.386719
50000.000000,6550000.000000,-6.355147
50000.000000,6575000.000000,-447.127979
50000.000000,6600000.000000,-918.135547
50000.000000,6625000.000000,-2563.039453
50000.000000,6650000.000000,-2676.663281
50000.000000,6700000.000000,0.000000
50000.000000,7600000.000000,0.000000
50000.000000,7625000.000000,-1365.509180
50000.000000,7650000.000000,-2612.442187
50000.000000,7700000.000000,-2747.667578
50000.000000,7725000.000000,-3514.936719
50000.000000,7750000.000000,-5627.794531
50000.000000,7775000.000000,-6458.603516
50000.000000,7800000.000000,-6333.428125
75000.000000,6150000.000000,-1768.615625
75000.000000,6200000.000000,-1828.067188
75000.000000,6450000.000000,-1412.921973
75000.000000,6525000.000000,-653.427002
75000.000000,6550000.000000,0.000000
75000.000000,6575000.000000,0.000000
75000.000000,6625000.000000,-3452.176953
75000.000000,6650000.000000,-2648.804492
75000.000000,6675000.000000,-248.026245
75000.000000,7625000.000000,-1546.243164
75000.000000,7650000.000000,-2709.189648
75000.000000,7700000.000000,-3052.560352
75000.000000,7725000.000000,-3181.141602
100000.000000,6075000.000000,-649.406250
100000.000000,6350000.000000,-564.730371
100000.000000,6375000.000000,-425.923535
100000.000000,6425000.000000,-1634.501465
100000.000000,6450000.000000,-1537.940527
100000.000000,6500000.000000,-1734.343750
100000.000000,6525000.000000,-1685.275781
100000.000000,6550000.000000,-1455.208984
100000.000000,6575000.000000,-1709.708594
100000.000000,6600000.000000,-3033.946875
100000.000000,6625000.000000,-3333.400000
100000.000000,6675000.000000,-544.545215
100000.000000,7600000.000000,0.000000
100000.000000,7625000.000000,-286.883740
100000.000000,7650000.000000,-1380.553320
100000.000000,7675000.000000,-1824.419141
100000.000000,7750000.000000,-634.869092
100000.000000,7775000.000000,0.000000
100000.000000,7800000.000000,0.000000
125000.000000,6425000.000000,-1271.796680
125000.000000,6450000.000000,-1846.022656
125000.000000,6525000.000000,-1936.883594
125000.000000,6550000.000000,-1664.049219
125000.000000,6575000.000000,-892.534570
125000.000000,7625000.000000,0.000000
125000.000000,7725000.000000,0.000000
125000.000000,7750000.000000,0.000000
150000.000000,6225000.000000,-665.549756
150000.000000,6300000.000000,0.000000
150000.000000,6400000.000000,-295.169043
150000.000000,6450000.000000,-1653.128711
150000.000000,6550000.000000,0.000000
150000.000000,6575000.000000,0.000000
150000.000000,6600000.000000,0.000000
150000.000000,6625000.000000,-608.896484
150000.000000,6675000.000000,-316.074316
175000.000000,6450000.000000,-773.104004
175000.000000,6600000.000000,0.000000
175000.000000,6625000.000000,0.000000
200000.000000,6375000.000000,0.000000
200000.000000,6500000.000000,-12.471474
200000.000000,6600000.000000,-15.715015
200000.000000,6625000.000000,-230.025098
225000.000000,6675000.000000,-21.826247
250000.000000,6600000.000000,-877.866016
250000.000000,6625000.000000,-807.373535
250000.000000,7000000.000000,0.000000
275000.000000,6600000.000000,-1380.380859
275000.000000,6625000.000000,-1692.206836
275000.000000,7025000.000000,-140.900281
275000.000000,7150000.000000,0.000000
275000.000000,7175000.000000,0.000000
300000.000000,6175000.000000,-660.300342
300000.000000,6575000.000000,-530.705029
300000.000000,6600000.000000,-1556.147461
300000.000000,6625000.000000,-2172.292773
300000.000000,6650000.000000,-2141.587891
300000.000000,6900000.000000,0.000000
300000.000000,6925000.000000,-14.741451
300000.000000,7050000.000000,-656.015039
300000.000000,7075000.000000,0.000000
300000.000000,7125000.000000,0.000000
300000.000000,7150000.000000,-588.751221
300000.000000,7200000.000000,-31.002771
300000.000000,7225000.000000,-268.544067
300000.000000,7300000.000000,0.000000
325000.000000,6550000.000000,0.000000
325000.000000,6575000.000000,0.000000
325000.000000,6600000.000000,-1205.727051
325000.000000,6625000.000000,-1965.632617
325000.000000,6650000.000000,-2308.497656
325000.000000,6825000.000000,0.000000
325000.000000,6850000.000000,0.000000
325000.000000,6900000.000000,-1410.192188
325000.000000,6925000.000000,-815.663672
325000.000000,6950000.000000,-1493.259668
325000.000000,7200000.000000,-1700.701367
325000.000000,7225000.000000,-1593.396484
325000.000000,7250000.000000,-1227.200977
325000.000000,7275000.000000,-938.265527
325000.000000,7300000.000000,-1269.053516
325000.000000,7400000.000000,-122.169092
325000.000000,7450000.000000,0.000000
325000.000000,7550000.000000,0.000000
325000.000000,7625000.000000,0.000000
350000.000000,6150000.000000,-1716.935937
350000.000000,6175000.000000,-1834.833008
350000.000000,6300000.000000,-84.087891
350000.000000,6575000.000000,0.000000
350000.000000,6600000.000000,-167.043201
350000.000000,6625000.000000,-955.407715
350000.000000,6675000.000000,-2096.681445
350000.000000,6700000.000000,-2067.204688
350000.000000,6750000.000000,-2035.274414
350000.000000,6825000.000000,-567.205566
350000.000000,6925000.000000,-2532.940234
350000.000000,7100000.000000,-2028.275586
350000.000000,7125000.000000,-2022.894922
350000.000000,7150000.000000,-2191.131836
350000.000000,7200000.000000,-2751.463086
350000.000000,7225000.000000,-3531.278516
350000.000000,7250000.000000,-4211.107422
350000.000000,7275000.000000,-3872.687891
350000.000000,7500000.000000,-993.010840
350000.000000,7550000.000000,-278.372021
350000.000000,7600000.000000,-441.692480
350000.000000,7625000.000000,0.000000
350000.000000,7725000.000000,0.000000
350000.000000,7800000.000000,0.000000
375000.000000,6100000.000000,-977.425684
375000.000000,6125000.000000,-1590.183691
375000.000000,6150000.000000,-3065.308398
375000.000000,6175000.000000,-3398.554297
375000.000000,6325000.000000,0.000000
375000.000000,6600000.000000,0.000000
375000.000000,6625000.000000,0.000000
375000.000000,6650000.000000,-770.486230
375000.000000,6675000.000000,-1034.723145
375000.000000,6725000.000000,-1887.690625
375000.000000,6775000.000000,-2488.923828
375000.000000,6800000.000000,-2087.833203
375000.000000,6825000.000000,-1879.504102
375000.000000,6850000.000000,-2885.157422
375000.000000,6925000.000000,-4256.546094
375000.000000,7200000.000000,-3388.738672
375000.000000,7225000.000000,-4335.766016
375000.000000,7250000.000000,-5605.540625
375000.000000,7275000.000000,-6117.789062
375000.000000,7300000.000000,-5700.087891
375000.000000,7350000.000000,-5216.214453
375000.000000,7375000.000000,-5689.222656
375000.000000,7400000.000000,-5814.448438
375000.000000,7425000.000000,-5406.371484
375000.000000,7450000.000000,-4990.744531
375000.000000,7475000.000000,-4775.144922
375000.000000,7500000.000000,-3817.277734
375000.000000,7525000.000000,-3186.217969
375000.000000,7775000.000000,-994.588672
375000.000000,7800000.000000,-89.872021
400000.000000,6150000.000000,-3384.872656
400000.000000,6175000.000000,-4104.925391
400000.000000,6225000.000000,-3721.563281
400000.000000,6250000.000000,-3125.692578
400000.000000,6275000.000000,-1891.063086
400000.000000,6600000.000000,0.000000
400000.000000,6625000.000000,-64.056757
400000.000000,6775000.000000,-2163.679688
400000.000000,6800000.000000,-2546.950977
400000.000000,6900000.000000,-4041.864844
400000.000000,7025000.000000,-5070.566016
400000.000000,7175000.000000,-3351.074609
400000.000000,7275000.000000,-6036.436719
400000.000000,7300000.000000,-6415.355469
400000.000000,7400000.000000,-5549.288672
400000.000000,7425000.000000,-6085.717188
400000.000000,7450000.000000,-6361.663281
400000.000000,7475000.000000,-5530.460547
400000.000000,7500000.000000,-4221.681641
400000.000000,7550000.000000,-2949.519531
400000.000000,7575000.000000,-3989.657813
400000.000000,7600000.000000,-4773.950000
400000.000000,7625000.000000,-4177.909375
400000.000000,7650000.000000,-4424.903906
400000.000000,7675000.000000,-5255.643750
400000.000000,7700000.000000,-5217.550391
400000.000000,7725000.000000,-4138.883594
400000.000000,7800000.000000,-4724.487891
425000.000000,6600000.000000,0.000000
425000.000000,6750000.000000,-57.588916
425000.000000,6775000.000000,-587.801953
425000.000000,6850000.000000,-3233.270703
425000.000000,7200000.000000,-3169.209180
425000.000000,7500000.000000,-4026.181250
425000.000000,7525000.000000,-3350.456250
425000.000000,7550000.000000,-3187.398047
425000.000000,7575000.000000,-3526.920312
425000.000000,7600000.000000,-3533.146875
425000.000000,7625000.000000,-2951.760156
425000.000000,7650000.000000,-2644.182422
425000.000000,7675000.000000,-2763.186328
450000.000000,6150000.000000,-3703.790625
450000.000000,6175000.000000,-4331.546484
450000.000000,6700000.000000,0.000000
450000.000000,6750000.000000,0.000000
450000.000000,6775000.000000,-390.569580
450000.000000,6800000.000000,-2618.972656
450000.000000,6825000.000000,-3365.637891
450000.000000,7225000.000000,-3005.749219
450000.000000,7250000.000000,-3776.758984
450000.000000,7450000.000000,-5762.536719
450000.000000,7475000.000000,-5427.031250
450000.000000,7650000.000000,-2483.748437
450000.000000,7675000.000000,-1801.054688
450000.000000,7750000.000000,-1683.029102
450000.000000,7775000.000000,-2112.408203
450000.000000,7800000.000000,-2177.411914
475000.000000,6125000.000000,-1721.843164
475000.000000,6275000.000000,-1156.879688
475000.000000,6725000.000000,-1465.672266
475000.000000,6750000.000000,-300.393750
475000.000000,6775000.000000,-961.607031
475000.000000,6800000.000000,-2384.479688
475000.000000,6850000.000000,-3216.084766
475000.000000,6900000.000000,-3375.914453
475000.000000,7225000.000000,-3140.384375
475000.000000,7250000.000000,-3142.166211
475000.000000,7600000.000000,-3664.225000
475000.000000,7725000.000000,-2025.170703
475000.000000,7750000.000000,-1915.582813
475000.000000,7775000.000000,-1960.934375
475000.000000,7800000.000000,-1885.713672
500000.000000,6325000.000000,-1600.123535
500000.000000,6425000.000000,-1439.870215
500000.000000,6725000.000000,-2626.494531
500000.000000,6750000.000000,-2618.025391
500000.000000,6775000.000000,-2332.495703
500000.000000,6800000.000000,-2441.111133
500000.000000,7250000.000000,-2988.294727
500000.000000,7275000.000000,-3709.541406
500000.000000,7350000.000000,-5754.624609
500000.000000,7525000.000000,-5914.081250
500000.000000,7575000.000000,-5598.679297
500000.000000,7600000.000000,-5105.681641
500000.000000,7800000.000000,-2541.504102
525000.000000,6175000.000000,-2524.895508
525000.000000,6275000.000000,-1305.478125
525000.000000,6300000.000000,-1750.021094
525000.000000,6325000.000000,-2929.260156
525000.000000,6350000.000000,-3010.593555
525000.000000,6375000.000000,-3074.842187
525000.000000,6400000.000000,-2594.661914
525000.000000,6425000.000000,-1669.119336
525000.000000,6575000.000000,-2933.685547
525000.000000,6800000.000000,-2909.088086
525000.000000,7250000.000000,-3161.271094
525000.000000,7275000.000000,-3213.856250
525000.000000,7600000.000000,-5257.728516
525000.000000,7625000.000000,-5126.796875
525000.000000,7675000.000000,-5393.164844
525000.000000,7700000.000000,-5005.547266
550000.000000,6150000.000000,-2579.319141
550000.000000,6200000.000000,-2048.822656
550000.000000,6300000.000000,-1379.339844
550000.000000,6325000.000000,-2381.201562
550000.000000,6350000.000000,-2987.356250
550000.000000,6375000.000000,-2992.589063
550000.000000,6400000.000000,-2142.646875
550000.000000,6525000.000000,-3350.512109
550000.000000,6550000.000000,-3475.157031
550000.000000,7275000.000000,-3168.440430
550000.000000,7525000.000000,-5457.788281
550000.000000,7550000.000000,-4773.222266
550000.000000,7575000.000000,-4219.925781
550000.000000,7675000.000000,-5231.370703
550000.000000,7725000.000000,-5578.890625
550000.000000,7775000.000000,-5035.906250
550000.000000,7800000.000000,-4816.642578
575000.000000,6125000.000000,-2321.326172
575000.000000,6150000.000000,-3629.071875
575000.000000,6175000.000000,-3385.043750
575000.000000,6200000.000000,-2582.209766
575000.000000,6300000.000000,-1330.376465
575000.000000,6325000.000000,-1397.624121
575000.000000,6350000.000000,-2339.381055
575000.000000,6375000.000000,-2576.578906
575000.000000,6425000.000000,-3071.704883
575000.000000,6450000.000000,-3451.782422
575000.000000,6475000.000000,-3749.484766
575000.000000,6650000.000000,-3863.332812
575000.000000,7525000.000000,-5158.384766
575000.000000,7550000.000000,-3649.391406
575000.000000,7750000.000000,-5132.192187
575000.000000,7775000.000000,-5309.342969
575000.000000,7800000.000000,-5703.982422
600000.000000,6150000.000000,-3099.726562
600000.000000,6175000.000000,-3992.956641
600000.000000,6325000.000000,-1398.514453
600000.000000,6350000.000000,-1492.424023
600000.000000,6775000.000000,-3636.643750
600000.000000,6925000.000000,-4196.194922
600000.000000,6950000.000000,-4207.670313
600000.000000,7325000.000000,-3596.863672
600000.000000,7500000.000000,-5931.881250
600000.000000,7575000.000000,-1200.368066
600000.000000,7600000.000000,-818.987988
600000.000000,7625000.000000,-857.008594
625000.000000,6175000.000000,-4037.393750
625000.000000,6200000.000000,-3697.585156
625000.000000,6300000.000000,-1619.570508
625000.000000,6475000.000000,-4548.935938
625000.000000,6900000.000000,-4285.651953
625000.000000,6925000.000000,-4902.013281
625000.000000,6950000.000000,-3968.521094
625000.000000,6975000.000000,-4008.883203
625000.000000,7575000.000000,-1060.786133
625000.000000,7600000.000000,-338.326563
625000.000000,7725000.000000,-616.010205
625000.000000,7750000.000000,-1096.692969
625000.000000,7775000.000000,-2116.576562
625000.000000,7800000.000000,-3268.187891
650000.000000,6150000.000000,-2425.052734
650000.000000,6175000.000000,-3297.173438
650000.000000,6200000.000000,-3957.164844
650000.000000,6750000.000000,-4370.941016
650000.000000,6925000.000000,-4924.815625
650000.000000,6950000.000000,-6658.103906
650000.000000,6975000.000000,-4144.999609
650000.000000,7000000.000000,-3862.499609
650000.000000,7025000.000000,-3618.355859
650000.000000,7725000.000000,-206.956152
650000.000000,7750000.000000,-320.096899
650000.000000,7775000.000000,-894.821582
650000.000000,7800000.000000,-1674.251367
675000.000000,6000000.000000,-47.832410
675000.000000,6225000.000000,-3730.592969
675000.000000,6250000.000000,-3890.350000
675000.000000,6350000.000000,-1689.433789
675000.000000,6375000.000000,-1729.833203
675000.000000,6400000.000000,-2332.810937
675000.000000,6425000.000000,-3391.032813
675000.000000,6625000.000000,-5423.390234
675000.000000,6650000.000000,-5159.460938
675000.000000,6925000.000000,-4381.151563
675000.000000,6950000.000000,-5529.171484
675000.000000,6975000.000000,-7108.964844
675000.000000,7000000.000000,-4178.703125
675000.000000,7025000.000000,-3488.430469
675000.000000,7050000.000000,-3372.047656
675000.000000,7475000.000000,-6737.918750
675000.000000,7500000.000000,-6556.803125
675000.000000,7575000.000000,-1635.433008
675000.000000,7600000.000000,-830.053906
675000.000000,7750000.000000,-327.569580
675000.000000,7775000.000000,-505.580957
675000.000000,7800000.000000,-1016.733105
700000.000000,6225000.000000,-3605.622656
700000.000000,6250000.000000,-4436.244531
700000.000000,6275000.000000,-4440.475000
700000.000000,6300000.000000,-4185.042969
700000.000000,6325000.000000,-3671.175391
700000.000000,6375000.000000,-2716.606445
700000.000000,6400000.000000,-3054.577148
700000.000000,6750000.000000,-5534.464453
700000.000000,6900000.000000,-3627.130078
700000.000000,6925000.000000,-3827.341016
700000.000000,6950000.000000,-4036.057813
700000.000000,6975000.000000,-4393.652734
700000.000000,7000000.000000,-5604.048437
700000.000000,7025000.000000,-5163.310938
700000.000000,7050000.000000,-3544.428906
700000.000000,7075000.000000,-2958.143750
700000.000000,7100000.000000,-2906.050977
700000.000000,7625000.000000,-862.847852
700000.000000,7650000.000000,-825.732324
700000.000000,7800000.000000,-866.480762
725000.000000,6250000.000000,-4062.338281
725000.000000,6275000.000000,-4509.769141
725000.000000,6300000.000000,-4494.556641
725000.000000,6325000.000000,-4432.007812
725000.000000,6350000.000000,-4403.868750
725000.000000,6375000.000000,-3851.532813
725000.000000,6400000.000000,-3540.183984
725000.000000,6850000.000000,-3790.822266
725000.000000,6975000.000000,-3863.637500
725000.000000,7000000.000000,-4555.195703
725000.000000,7025000.000000,-5385.576563
725000.000000,7050000.000000,-5016.957812
725000.000000,7075000.000000,-3564.477734
725000.000000,7100000.000000,-2754.965625
725000.000000,7125000.000000,-2923.974805
725000.000000,7225000.000000,-2899.116211
725000.000000,7375000.000000,-2625.442969
725000.000000,7475000.000000,-5734.363281
750000.000000,6000000.000000,-1053.258984
750000.000000,6275000.000000,-3976.632422
750000.000000,6300000.000000,-4434.385938
750000.000000,6350000.000000,-4712.664844
750000.000000,6400000.000000,-3639.882422
750000.000000,6450000.000000,-3700.006641
750000.000000,6500000.000000,-4020.828125
750000.000000,6800000.000000,-4472.781641
750000.000000,6975000.000000,-3292.067969
750000.000000,7025000.000000,-4629.093750
750000.000000,7050000.000000,-5463.737891
750000.000000,7075000.000000,-4631.917969
750000.000000,7100000.000000,-3516.469531
750000.000000,7125000.000000,-2783.563672
750000.000000,7225000.000000,-2957.492969
750000.000000,7300000.000000,-1148.385840
750000.000000,7350000.000000,-1418.962891
750000.000000,7500000.000000,-4864.385156
750000.000000,7525000.000000,-4411.375000
775000.000000,6150000.000000,-342.383569
775000.000000,6350000.000000,-3953.762109
775000.000000,7025000.000000,-3836.845703
775000.000000,7050000.000000,-5134.474609
775000.000000,7150000.000000,-3080.575977
775000.000000,7225000.000000,-2857.007812
775000.000000,7325000.000000,-965.416406
775000.000000,7475000.000000,-3952.724219
775000.000000,7575000.000000,-2788.402148
775000.000000,7650000.000000,-1041.428906
800000.000000,6100000.000000,-223.149927
800000.000000,6125000.000000,-53.431250
800000.000000,6300000.000000,-2638.935156
800000.000000,6350000.000000,-2826.153516
800000.000000,7075000.000000,-5941.728516
800000.000000,7100000.000000,-6146.316797
800000.000000,7125000.000000,-4706.910156
800000.000000,7150000.000000,-3693.564063
800000.000000,7175000.000000,-3539.490625
800000.000000,7200000.000000,-3210.221094
800000.000000,7225000.000000,-2500.650391
800000.000000,7425000.000000,-2224.532227
800000.000000,7550000.000000,-2904.763281
800000.000000,7625000.000000,-1586.959375
825000.000000,6025000.000000,-2279.934375
825000.000000,6100000.000000,-638.237842
825000.000000,7000000.000000,-2240.067187
825000.000000,7025000.000000,-2668.233984
825000.000000,7100000.000000,-5914.569531
825000.000000,7125000.000000,-6474.646484
825000.000000,7150000.000000,-5511.788281
825000.000000,7175000.000000,-4270.613672
825000.000000,7500000.000000,-2560.206641
825000.000000,7525000.000000,-2582.845703
850000.000000,6050000.000000,-2339.840625
850000.000000,6075000.000000,-1819.825000
850000.000000,6225000.000000,-417.651904
850000.000000,6975000.000000,-1832.096680
850000.000000,7025000.000000,-2002.359570
850000.000000,7125000.000000,-5633.844531
850000.000000,7150000.000000,-5760.011719
850000.000000,7575000.000000,-1757.356641
900000.000000,6275000.000000,-463.444922
900000.000000,6475000.000000,-2596.732031
900000.000000,6500000.000000,-3011.290039
900000.000000,6675000.000000,-3188.708203
900000.000000,7075000.000000,-1967.460742
925000.000000,6000000.000000,-2321.237109
925000.000000,6050000.000000,-1588.408301
925000.000000,6075000.000000,-1131.514648
925000.000000,6900000.000000,-1937.815820
925000.000000,7175000.000000,-2534.168359
950000.000000,6250000.000000,-191.065784
950000.000000,7150000.000000,-2234.135742
1000000.000000,6200000.000000,-11.381522
1000000.000000,7700000.000000,0.000000
1025000.000000,6200000.000000,-39.143109
1025000.000000,7300000.000000,-291.361035
1050000.000000,6975000.000000,-810.046924
1075000.000000,6975000.000000,-1767.220508
1075000.000000,7700000.000000,0.000000
1125000.000000,7225000.000000,-593.813867
1175000.000000,7150000.000000,-1109.134766
1175000.000000,7500000.000000,0.000000
1200000.000000,7425000.000000,0.000000
1225000.000000,7075000.000000,-2192.651563
1225000.000000,7425000.000000,-512.433008
1225000.000000,7800000.000000,-158.157202
1250000.000000,7425000.000000,-1162.349512
1250000.000000,7450000.000000,-1150.737891
1275000.000000,7525000.000000,-914.981543
1275000.000000,7575000.000000,-637.005664
1275000.000000,7600000.000000,-523.214893
1275000.000000,7650000.000000,-455.085693
1300000.000000,7775000.000000,-455.191504
1325000.000000,6000000.000000,-1635.174609
1350000.000000,7325000.000000,-3102.446094
1375000.000000,7475000.000000,-2768.214648
1375000.000000,7600000.000000,-2475.107422
1400000.000000,6000000.000000,-2178.686719
1400000.000000,6025000.000000,-2296.088672
1400000.000000,6175000.000000,-1672.247070
1400000.000000,7550000.000000,-3237.336914
1425000.000000,6000000.000000,-3310.162500
1425000.000000,6025000.000000,-2593.999609
1425000.000000,6050000.000000,-2705.533008
1450000.000000,6025000.000000,-3748.924219
1450000.000000,6325000.000000,-813.814844
1450000.000000,7750000.000000,-2247.170898
