588064.411138520809 5248546.17144731712 1337
588114.078986078734 5248546.17144731712 1343
588163.746833636658 5248546.17144731712 1357
588213.414681194467 5248546.17144731712 1367
588263.082528752391 5248546.17144731712 1375
588312.750376310316 5248546.17144731712 1395
588362.418223868124 5248546.17144731712 1403
588412.086071426049 5248546.17144731712 1400
588461.753918983974 5248546.17144731712 1400
588511.421766541898 5248546.17144731712 1402
588561.089614099707 5248546.17144731712 1407
588610.757461657631 5248546.17144731712 1403
588660.425309215556 5248546.17144731712 1391
588710.093156773364 5248546.17144731712 1385
588759.761004331289 5248546.17144731712 1372
588809.428851889214 5248546.17144731712 1361
588859.096699447138 5248546.17144731712 1346
588908.764547004947 5248546.17144731712 1334
588958.432394562871 5248546.17144731712 1322
589008.100242120796 5248546.17144731712 1309
589057.768089678604 5248546.17144731712 1299
589107.435937236529 5248546.17144731712 1281
589157.103784794454 5248546.17144731712 1257
589206.771632352378 5248546.17144731712 1243
589256.439479910186 5248546.17144731712 1232
589306.107327468111 5248546.17144731712 1222
589355.775175026036 5248546.17144731712 1209
589405.443022583844 5248546.17144731712 1186
589455.110870141769 5248546.17144731712 1167
589504.778717699694 5248546.17144731712 1157
589554.446565257618 5248546.17144731712 1150
589604.114412815426 5248546.17144731712 1136
589653.782260373351 5248546.17144731712 1136
589703.450107931276 5248546.17144731712 1137
589753.117955489084 5248546.17144731712 1136
589802.785803047009 5248546.17144731712 0
580862.573242626619 5248496.50359975919 1446
580912.241090184543 5248496.50359975919 1465
580961.908937742352 5248496.50359975919 1484
581011.576785300276 5248496.50359975919 1499
581061.244632858201 5248496.50359975919 1513
581110.912480416009 5248496.50359975919 1524
581160.580327973934 5248496.50359975919 1542
581210.248175531859 5248496.50359975919 1560
581259.916023089783 5248496.50359975919 1577
581309.583870647592 5248496.50359975919 1596
581359.251718205516 5248496.50359975919 1613
581408.919565763441 5248496.50359975919 1629
581458.587413321249 5248496.50359975919 1652
581508.255260879174 5248496.50359975919 1672
581557.923108437099 5248496.50359975919 1692
581607.590955995023 5248496.50359975919 1579
581657.258803552832 5248496.50359975919 1564
581706.926651110756 5248496.50359975919 1538
581756.594498668681 5248496.50359975919 1520
581806.262346226489 5248496.50359975919 1510
581855.930193784414 5248496.50359975919 1510
581905.598041342339 5248496.50359975919 1510
581955.265888900263 5248496.50359975919 1518
582004.933736458072 5248496.50359975919 1536
582054.601584015996 5248496.50359975919 1552
582104.269431573921 5248496.50359975919 1560
582153.937279131729 5248496.50359975919 1564
582203.605126689654 5248496.50359975919 1570
582253.272974247579 5248496.50359975919 1576
582302.940821805503 5248496.50359975919 1587
582352.608669363311 5248496.50359975919 1595
582402.276516921236 5248496.50359975919 1603
582451.944364479161 5248496.50359975919 1613
582501.612212036969 5248496.50359975919 1623
582551.280059594894 5248496.50359975919 1638
582600.947907152819 5248496.50359975919 1658
582650.615754710743 5248496.50359975919 1687
582700.283602268551 5248496.50359975919 1722
582749.951449826476 5248496.50359975919 1750
582799.619297384401 5248496.50359975919 1750
582849.287144942209 5248496.50359975919 1756
582898.954992500134 5248496.50359975919 1750
582948.622840058059 5248496.50359975919 1702
582998.290687615983 5248496.50359975919 1672
583047.958535173791 5248496.50359975919 1645
583097.626382731716 5248496.50359975919 1626
583147.294230289641 5248496.50359975919 1619
583196.962077847449 5248496.50359975919 1621
583246.629925405374 5248496.50359975919 1613
583296.297772963298 5248496.50359975919 1608
583345.965620521107 5248496.50359975919 1602
583395.633468079031 5248496.50359975919 1594
583445.301315636956 5248496.50359975919 1594
583494.969163194881 5248496.50359975919 1594
583544.637010752689 5248496.50359975919 1599
583594.304858310614 5248496.50359975919 1607
583643.972705868538 5248496.50359975919 1613
583693.640553426347 5248496.50359975919 1614
583743.308400984271 5248496.50359975919 1615
583792.976248542196 5248496.50359975919 1614
583842.644096100121 5248496.50359975919 1604
583892.311943657929 5248496.50359975919 1599
583941.979791215854 5248496.50359975919 1591
583991.647638773778 5248496.50359975919 1599
584041.315486331587 5248496.50359975919 1593
584090.983333889511 5248496.50359975919 1592
584140.651181447436 5248496.50359975919 1600
584190.319029005361 5248496.50359975919 1601
584239.986876563169 5248496.50359975919 1608
584289.654724121094 5248496.50359975919 1615
584339.322571679018 5248496.50359975919 1622
584388.990419236827 5248496.50359975919 1647
584438.658266794751 5248496.50359975919 1663
584488.326114352676 5248496.50359975919 1678
584537.993961910601 5248496.50359975919 1689
584587.661809468409 5248496.50359975919 1692
584637.329657026334 5248496.50359975919 1695
584686.997504584258 5248496.50359975919 1706
584736.665352142067 5248496.50359975919 1717
584786.333199699991 5248496.50359975919 1726
584836.001047257916 5248496.50359975919 1734
584885.668894815841 5248496.50359975919 1740
584935.336742373649 5248496.50359975919 1749
584985.004589931574 5248496.50359975919 1759
585034.672437489498 5248496.50359975919 1770
585084.340285047307 5248496.50359975919 1775
585134.008132605231 5248496.50359975919 1780
585183.675980163156 5248496.50359975919 1789
585233.343827721081 5248496.50359975919 1802
585283.011675278889 5248496.50359975919 1815
585332.679522836814 5248496.50359975919 1814
585382.347370394738 5248496.50359975919 1815
585432.015217952547 5248496.50359975919 1798
585481.683065510471 5248496.50359975919 1797
585531.350913068396 5248496.50359975919 1808
585581.018760626321 5248496.50359975919 1821
585630.686608184129 5248496.50359975919 1824
585680.354455742054 5248496.50359975919 1826
585730.022303299978 5248496.50359975919 1824
585779.690150857787 5248496.50359975919 1824
585829.357998415711 5248496.50359975919 1823
585879.025845973636 5248496.50359975919 1824
585928.693693531561 5248496.50359975919 1827
585978.361541089369 5248496.50359975919 1834
586028.029388647294 5248496.50359975919 1835
586077.697236205218 5248496.50359975919 1834
586127.365083763027 5248496.50359975919 1828
586177.032931320951 5248496.50359975919 1819
586226.700778878876 5248496.50359975919 1815
586276.368626436801 5248496.50359975919 1810
586326.036473994609 5248496.50359975919 1803
586375.704321552534 5248496.50359975919 1797
586425.372169110458 5248496.50359975919 1785
586475.040016668267 5248496.50359975919 1768
586524.707864226191 5248496.50359975919 1763
586574.375711784116 5248496.50359975919 1757
586624.043559342041 5248496.50359975919 1749
586673.711406899849 5248496.50359975919 1740
586723.379254457774 5248496.50359975919 1729
586773.047102015698 5248496.50359975919 1723
586822.714949573507 5248496.50359975919 1710
586872.382797131431 5248496.50359975919 1710
586922.050644689356 5248496.50359975919 1699
586971.718492247281 5248496.50359975919 1691
587021.386339805089 5248496.50359975919 1679
587071.054187363014 5248496.50359975919 1666
587120.722034920938 5248496.50359975919 1653
587170.389882478747 5248496.50359975919 1643
587220.057730036671 5248496.50359975919 1636
587269.725577594596 5248496.50359975919 1620
587319.393425152521 5248496.50359975919 1601
587369.061272710329 5248496.50359975919 1582
587418.729120268254 5248496.50359975919 1563
587468.396967826178 5248496.50359975919 1546
587518.064815383987 5248496.50359975919 1537
587567.732662941911 5248496.50359975919 1521
587617.400510499836 5248496.50359975919 1478
587667.068358057644 5248496.50359975919 1431
587716.736205615569 5248496.50359975919 1403
587766.404053173494 5248496.50359975919 1388
587816.071900731418 5248496.50359975919 1375
587865.739748289227 5248496.50359975919 1369
587915.407595847151 5248496.50359975919 1360
587965.075443405076 5248496.50359975919 1346
588014.743290962884 5248496.50359975919 1336
588064.411138520809 5248496.50359975919 1321
588114.078986078734 5248496.50359975919 1314
588163.746833636658 5248496.50359975919 1323
588213.414681194467 5248496.50359975919 1328
588263.082528752391 5248496.50359975919 1337
588312.750376310316 5248496.50359975919 1354
588362.418223868124 5248496.50359975919 1364
588412.086071426049 5248496.50359975919 1372
588461.753918983974 5248496.50359975919 1362
588511.421766541898 5248496.50359975919 1367
588561.089614099707 5248496.50359975919 1376
588610.757461657631 5248496.50359975919 1389
588660.425309215556 5248496.50359975919 1377
588710.093156773364 5248496.50359975919 1374
588759.761004331289 5248496.50359975919 1368
588809.428851889214 5248496.50359975919 1358
588859.096699447138 5248496.50359975919 1342
588908.764547004947 5248496.50359975919 1332
588958.432394562871 5248496.50359975919 1323
589008.100242120796 5248496.50359975919 1308
589057.768089678604 5248496.50359975919 1296
589107.435937236529 5248496.50359975919 1281
589157.103784794454 5248496.50359975919 1263
589206.771632352378 5248496.50359975919 1249
589256.439479910186 5248496.50359975919 1238
589306.107327468111 5248496.50359975919 1225
589355.775175026036 5248496.50359975919 1213
589405.443022583844 5248496.50359975919 1194
589455.110870141769 5248496.50359975919 1175
589504.778717699694 5248496.50359975919 1159
589554.446565257618 5248496.50359975919 1147
589604.114412815426 5248496.50359975919 1134
589653.782260373351 5248496.50359975919 1127
589703.450107931276 5248496.50359975919 1128
589753.117955489084 5248496.50359975919 1126
589802.785803047009 5248496.50359975919 0
580862.573242626619 5248446.83575220127 1463
580912.241090184543 5248446.83575220127 1477
580961.908937742352 5248446.83575220127 1484
581011.576785300276 5248446.83575220127 1512
581061.244632858201 5248446.83575220127 1520
581110.912480416009 5248446.83575220127 1533
581160.580327973934 5248446.83575220127 1550
581210.248175531859 5248446.83575220127 1566
581259.916023089783 5248446.83575220127 1577
581309.583870647592 5248446.83575220127 1600
581359.251718205516 5248446.83575220127 1609
581408.919565763441 5248446.83575220127 1625
581458.587413321249 5248446.83575220127 1643
581508.255260879174 5248446.83575220127 1660
581557.923108437099 5248446.83575220127 1686
581607.590955995023 5248446.83575220127 1691
581657.258803552832 5248446.83575220127 1579
581706.926651110756 5248446.83575220127 1561
581756.594498668681 5248446.83575220127 1539
581806.262346226489 5248446.83575220127 1525
581855.930193784414 5248446.83575220127 1516
581905.598041342339 5248446.83575220127 1512
581955.265888900263 5248446.83575220127 1519
582004.933736458072 5248446.83575220127 1534
582054.601584015996 5248446.83575220127 1550
582104.269431573921 5248446.83575220127 1560
582153.937279131729 5248446.83575220127 1567
582203.605126689654 5248446.83575220127 1582
582253.272974247579 5248446.83575220127 1592
582302.940821805503 5248446.83575220127 1600
582352.608669363311 5248446.83575220127 1608
582402.276516921236 5248446.83575220127 1621
582451.944364479161 5248446.83575220127 1632
582501.612212036969 5248446.83575220127 1640
582551.280059594894 5248446.83575220127 1651
582600.947907152819 5248446.83575220127 1662
582650.615754710743 5248446.83575220127 1685
582700.283602268551 5248446.83575220127 1712
582749.951449826476 5248446.83575220127 1750
582799.619297384401 5248446.83575220127 1778
582849.287144942209 5248446.83575220127 1787
582898.954992500134 5248446.83575220127 1763
582948.622840058059 5248446.83575220127 1729
582998.290687615983 5248446.83575220127 1683
583047.958535173791 5248446.83575220127 1646
583097.626382731716 5248446.83575220127 1626
583147.294230289641 5248446.83575220127 1619
583196.962077847449 5248446.83575220127 1610
583246.629925405374 5248446.83575220127 1602
583296.297772963298 5248446.83575220127 1593
583345.965620521107 5248446.83575220127 1596
583395.633468079031 5248446.83575220127 1595
583445.301315636956 5248446.83575220127 1594
583494.969163194881 5248446.83575220127 1597
583544.637010752689 5248446.83575220127 1598
583594.304858310614 5248446.83575220127 1599
583643.972705868538 5248446.83575220127 1610
583693.640553426347 5248446.83575220127 1623
583743.308400984271 5248446.83575220127 1639
583792.976248542196 5248446.83575220127 1641
583842.644096100121 5248446.83575220127 1658
583892.311943657929 5248446.83575220127 1644
583941.979791215854 5248446.83575220127 1624
583991.647638773778 5248446.83575220127 1620
584041.315486331587 5248446.83575220127 1613
584090.983333889511 5248446.83575220127 1600
584140.651181447436 5248446.83575220127 1598
584190.319029005361 5248446.83575220127 1598
584239.986876563169 5248446.83575220127 1602
584289.654724121094 5248446.83575220127 1609
584339.322571679018 5248446.83575220127 1610
584388.990419236827 5248446.83575220127 1625
584438.658266794751 5248446.83575220127 1644
584488.326114352676 5248446.83575220127 1662
584537.993961910601 5248446.83575220127 1673
584587.661809468409 5248446.83575220127 1680
584637.329657026334 5248446.83575220127 1683
584686.997504584258 5248446.83575220127 1693
584736.665352142067 5248446.83575220127 1710
584786.333199699991 5248446.83575220127 1721
584836.001047257916 5248446.83575220127 1729
584885.668894815841 5248446.83575220127 1734
584935.336742373649 5248446.83575220127 1741
584985.004589931574 5248446.83575220127 1748
585034.672437489498 5248446.83575220127 1756
585084.340285047307 5248446.83575220127 1759
585134.008132605231 5248446.83575220127 1768
585183.675980163156 5248446.83575220127 1781
585233.343827721081 5248446.83575220127 1793
585283.011675278889 5248446.83575220127 1802
585332.679522836814 5248446.83575220127 1801
585382.347370394738 5248446.83575220127 1789
585432.015217952547 5248446.83575220127 1781
585481.683065510471 5248446.83575220127 1785
585531.350913068396 5248446.83575220127 1795
585581.018760626321 5248446.83575220127 1797
585630.686608184129 5248446.83575220127 1802
585680.354455742054 5248446.83575220127 1804
585730.022303299978 5248446.83575220127 1805
585779.690150857787 5248446.83575220127 1804
585829.357998415711 5248446.83575220127 1803
585879.025845973636 5248446.83575220127 1805
585928.693693531561 5248446.83575220127 1811
585978.361541089369 5248446.83575220127 1819
586028.029388647294 5248446.83575220127 1819
586077.697236205218 5248446.83575220127 1817
586127.365083763027 5248446.83575220127 1815
586177.032931320951 5248446.83575220127 1815
586226.700778878876 5248446.83575220127 1811
586276.368626436801 5248446.83575220127 1803
586326.036473994609 5248446.83575220127 1790
586375.704321552534 5248446.83575220127 1775
586425.372169110458 5248446.83575220127 1760
586475.040016668267 5248446.83575220127 1751
586524.707864226191 5248446.83575220127 1747
586574.375711784116 5248446.83575220127 1742
586624.043559342041 5248446.83575220127 1738
586673.711406899849 5248446.83575220127 1735
586723.379254457774 5248446.83575220127 1734
586773.047102015698 5248446.83575220127 1732
586822.714949573507 5248446.83575220127 1723
586872.382797131431 5248446.83575220127 1723
586922.050644689356 5248446.83575220127 1713
586971.718492247281 5248446.83575220127 1706
587021.386339805089 5248446.83575220127 1693
587071.054187363014 5248446.83575220127 1688
587120.722034920938 5248446.83575220127 1681
587170.389882478747 5248446.83575220127 1675
587220.057730036671 5248446.83575220127 1669
587269.725577594596 5248446.83575220127 1656
587319.393425152521 5248446.83575220127 1643
587369.061272710329 5248446.83575220127 1616
587418.729120268254 5248446.83575220127 1591
587468.396967826178 5248446.83575220127 1572
587518.064815383987 5248446.83575220127 1558
587567.732662941911 5248446.83575220127 1544
587617.400510499836 5248446.83575220127 1527
587667.068358057644 5248446.83575220127 1495
587716.736205615569 5248446.83575220127 1468
587766.404053173494 5248446.83575220127 1425
587816.071900731418 5248446.83575220127 1401
587865.739748289227 5248446.83575220127 1394
587915.407595847151 5248446.83575220127 1385
587965.075443405076 5248446.83575220127 1374
588014.743290962884 5248446.83575220127 1360
588064.411138520809 5248446.83575220127 1347
588114.078986078734 5248446.83575220127 1331
588163.746833636658 5248446.83575220127 1313
588213.414681194467 5248446.83575220127 1309
588263.082528752391 5248446.83575220127 1316
588312.750376310316 5248446.83575220127 1313
588362.418223868124 5248446.83575220127 1316
588412.086071426049 5248446.83575220127 1317
588461.753918983974 5248446.83575220127 1325
588511.421766541898 5248446.83575220127 1325
588561.089614099707 5248446.83575220127 1341
588610.757461657631 5248446.83575220127 1345
588660.425309215556 5248446.83575220127 1336
588710.093156773364 5248446.83575220127 1348
588759.761004331289 5248446.83575220127 1353
588809.428851889214 5248446.83575220127 1344
588859.096699447138 5248446.83575220127 1334
588908.764547004947 5248446.83575220127 1320
588958.432394562871 5248446.83575220127 1315
589008.100242120796 5248446.83575220127 1303
589057.768089678604 5248446.83575220127 1292
589107.435937236529 5248446.83575220127 1279
589157.103784794454 5248446.83575220127 1264
589206.771632352378 5248446.83575220127 1251
589256.439479910186 5248446.83575220127 1243
589306.107327468111 5248446.83575220127 1229
589355.775175026036 5248446.83575220127 1216
589405.443022583844 5248446.83575220127 1200
589455.110870141769 5248446.83575220127 1183
589504.778717699694 5248446.83575220127 1165
589554.446565257618 5248446.83575220127 1148
589604.114412815426 5248446.83575220127 1127
589653.782260373351 5248446.83575220127 1123
589703.450107931276 5248446.83575220127 1121
589753.117955489084 5248446.83575220127 1118
589802.785803047009 5248446.83575220127 0
580862.573242626619 5248397.16790464334 1469
580912.241090184543 5248397.16790464334 1499
580961.908937742352 5248397.16790464334 1507
581011.576785300276 5248397.16790464334 1519
581061.244632858201 5248397.16790464334 1524
581110.912480416009 5248397.16790464334 1533
581160.580327973934 5248397.16790464334 1554
581210.248175531859 5248397.16790464334 1570
581259.916023089783 5248397.16790464334 1589
581309.583870647592 5248397.16790464334 1599
581359.251718205516 5248397.16790464334 1610
581408.919565763441 5248397.16790464334 1626
581458.587413321249 5248397.16790464334 1643
581508.255260879174 5248397.16790464334 1660
581557.923108437099 5248397.16790464334 1679
581607.590955995023 5248397.16790464334 1697
581657.258803552832 5248397.16790464334 1588
581706.926651110756 5248397.16790464334 1579
581756.594498668681 5248397.16790464334 1555
581806.262346226489 5248397.16790464334 1542
581855.930193784414 5248397.16790464334 1531
581905.598041342339 5248397.16790464334 1526
581955.265888900263 5248397.16790464334 1527
582004.933736458072 5248397.16790464334 1531
582054.601584015996 5248397.16790464334 1543
582104.269431573921 5248397.16790464334 1553
582153.937279131729 5248397.16790464334 1563
582203.605126689654 5248397.16790464334 1581
582253.272974247579 5248397.16790464334 1599
582302.940821805503 5248397.16790464334 1614
582352.608669363311 5248397.16790464334 1627
582402.276516921236 5248397.16790464334 1634
582451.944364479161 5248397.16790464334 1648
582501.612212036969 5248397.16790464334 1656
582551.280059594894 5248397.16790464334 1666
582600.947907152819 5248397.16790464334 1673
582650.615754710743 5248397.16790464334 1685
582700.283602268551 5248397.16790464334 1700
582749.951449826476 5248397.16790464334 1724
582799.619297384401 5248397.16790464334 1762
582849.287144942209 5248397.16790464334 1785
582898.954992500134 5248397.16790464334 1779
582948.622840058059 5248397.16790464334 1746
582998.290687615983 5248397.16790464334 1719
583047.958535173791 5248397.16790464334 1690
583097.626382731716 5248397.16790464334 1658
583147.294230289641 5248397.16790464334 1650
583196.962077847449 5248397.16790464334 1634
583246.629925405374 5248397.16790464334 1634
583296.297772963298 5248397.16790464334 1617
583345.965620521107 5248397.16790464334 1609
583395.633468079031 5248397.16790464334 1609
583445.301315636956 5248397.16790464334 1602
583494.969163194881 5248397.16790464334 1600
583544.637010752689 5248397.16790464334 1598
583594.304858310614 5248397.16790464334 1597
583643.972705868538 5248397.16790464334 1602
583693.640553426347 5248397.16790464334 1616
583743.308400984271 5248397.16790464334 1628
583792.976248542196 5248397.16790464334 1641
583842.644096100121 5248397.16790464334 1662
583892.311943657929 5248397.16790464334 1660
583941.979791215854 5248397.16790464334 1669
583991.647638773778 5248397.16790464334 1660
584041.315486331587 5248397.16790464334 1649
584090.983333889511 5248397.16790464334 1635
584140.651181447436 5248397.16790464334 1624
584190.319029005361 5248397.16790464334 1610
584239.986876563169 5248397.16790464334 1604
584289.654724121094 5248397.16790464334 1606
584339.322571679018 5248397.16790464334 1609
584388.990419236827 5248397.16790464334 1615
584438.658266794751 5248397.16790464334 1631
584488.326114352676 5248397.16790464334 1652
584537.993961910601 5248397.16790464334 1665
584587.661809468409 5248397.16790464334 1668
584637.329657026334 5248397.16790464334 1674
584686.997504584258 5248397.16790464334 1684
584736.665352142067 5248397.16790464334 1703
584786.333199699991 5248397.16790464334 1716
584836.001047257916 5248397.16790464334 1722
584885.668894815841 5248397.16790464334 1731
584935.336742373649 5248397.16790464334 1735
584985.004589931574 5248397.16790464334 1742
585034.672437489498 5248397.16790464334 1751
585084.340285047307 5248397.16790464334 1756
585134.008132605231 5248397.16790464334 1765
585183.675980163156 5248397.16790464334 1775
585233.343827721081 5248397.16790464334 1791
585283.011675278889 5248397.16790464334 1788
585332.679522836814 5248397.16790464334 1779
585382.347370394738 5248397.16790464334 1767
585432.015217952547 5248397.16790464334 1769
585481.683065510471 5248397.16790464334 1769
585531.350913068396 5248397.16790464334 1776
585581.018760626321 5248397.16790464334 1774
585630.686608184129 5248397.16790464334 1779
585680.354455742054 5248397.16790464334 1776
585730.022303299978 5248397.16790464334 1780
585779.690150857787 5248397.16790464334 1783
585829.357998415711 5248397.16790464334 1785
585879.025845973636 5248397.16790464334 1789
585928.693693531561 5248397.16790464334 1797
585978.361541089369 5248397.16790464334 1801
586028.029388647294 5248397.16790464334 1800
586077.697236205218 5248397.16790464334 1799
586127.365083763027 5248397.16790464334 1796
586177.032931320951 5248397.16790464334 1792
586226.700778878876 5248397.16790464334 1785
586276.368626436801 5248397.16790464334 1776
586326.036473994609 5248397.16790464334 1767
586375.704321552534 5248397.16790464334 1754
586425.372169110458 5248397.16790464334 1744
586475.040016668267 5248397.16790464334 1741
586524.707864226191 5248397.16790464334 1735
586574.375711784116 5248397.16790464334 1728
586624.043559342041 5248397.16790464334 1727
586673.711406899849 5248397.16790464334 1729
586723.379254457774 5248397.16790464334 1733
586773.047102015698 5248397.16790464334 1729
586822.714949573507 5248397.16790464334 1721
586872.382797131431 5248397.16790464334 1721
586922.050644689356 5248397.16790464334 1708
586971.718492247281 5248397.16790464334 1697
587021.386339805089 5248397.16790464334 1681
587071.054187363014 5248397.16790464334 1675
587120.722034920938 5248397.16790464334 1672
587170.389882478747 5248397.16790464334 1666
587220.057730036671 5248397.16790464334 1659
587269.725577594596 5248397.16790464334 1651
587319.393425152521 5248397.16790464334 1650
587369.061272710329 5248397.16790464334 1639
587418.729120268254 5248397.16790464334 1622
587468.396967826178 5248397.16790464334 1600
587518.064815383987 5248397.16790464334 1575
587567.732662941911 5248397.16790464334 1557
587617.400510499836 5248397.16790464334 1542
587667.068358057644 5248397.16790464334 1529
587716.736205615569 5248397.16790464334 1512
587766.404053173494 5248397.16790464334 1483
587816.071900731418 5248397.16790464334 1456
587865.739748289227 5248397.16790464334 1429
587915.407595847151 5248397.16790464334 1415
587965.075443405076 5248397.16790464334 1407
588014.743290962884 5248397.16790464334 1411
588064.411138520809 5248397.16790464334 1392
588114.078986078734 5248397.16790464334 1356
588163.746833636658 5248397.16790464334 1330
588213.414681194467 5248397.16790464334 1308
588263.082528752391 5248397.16790464334 1287
588312.750376310316 5248397.16790464334 1281
588362.418223868124 5248397.16790464334 1277
588412.086071426049 5248397.16790464334 1285
588461.753918983974 5248397.16790464334 1289
588511.421766541898 5248397.16790464334 1287
588561.089614099707 5248397.16790464334 1296
588610.757461657631 5248397.16790464334 1298
