,0
5564,40.216793
5565,40.21598
5566,40.215473
5567,40.21421
5568,40.213287
5569,40.212635
5570,40.212112
5571,40.21065
5572,40.209827
5573,40.20936
5574,40.208843
5575,40.209858
5576,40.210556
5577,40.2107
5578,40.210747
5579,40.21165
5580,40.212833
5581,40.214085
5582,40.215115
5583,40.21492
5584,40.215744
5585,40.217056
5586,40.218323
5587,40.21987
5588,40.220818
5589,40.221367
5590,40.221478
5591,40.221474
5592,40.222565
5593,40.221474
5594,40.220654
5595,40.220627
5596,40.220528
5597,40.2202
5598,40.21961
5599,40.21968
5600,40.218857
5601,40.218636
5602,40.218082
5603,40.21735
5604,40.216312
5605,40.215775
5606,40.21455
5607,40.213505
5608,40.212128
5609,40.210785
5610,40.13874
5611,40.29768
5612,40.298603
5613,40.29868
5614,40.29851
5615,40.2981
5616,40.297195
5617,40.29635
5618,40.293926
5619,40.2925
5620,40.29126
5621,40.29105
5622,40.28993
5623,40.288868
5624,40.287952
5625,40.286964
5626,40.286114
5627,40.285347
5628,40.283897
5629,40.28311
5630,40.28278
5631,40.282364
5632,40.281483
5633,40.279926
5634,40.278717
5635,40.277653
5636,40.276688
5637,40.275417
5638,40.274208
5639,40.273823
5640,40.272564
5641,40.270943
5642,40.27056
5643,40.268414
5644,40.267
5645,40.26562
5646,40.265987
5647,40.265038
5648,40.263866
5649,40.262623
5650,40.26116
5651,40.25907
5652,40.25754
5653,40.255936
5654,40.254124
5655,40.252026
5656,40.25014
5657,40.248116
5658,40.245407
5659,40.24416
5660,40.2422
5661,40.239853
5662,40.237705
5663,40.23625
5664,40.234154
5665,40.232475
5666,40.231174
5667,40.22941
5668,40.227554
5669,40.226295
5670,40.224133
5671,40.221004
5672,40.21774
5673,40.215157
5674,40.2127
5675,40.210224
5676,40.20767
5677,40.20742
5678,40.205685
5679,40.205875
5680,40.206047
5681,40.206596
5682,40.207127
5683,40.20758
5684,40.20817
5685,40.20963
5686,40.211082
5687,40.21239
5688,40.213444
5689,40.214134
5690,40.214897
5691,40.215527
5692,40.215675
5693,40.215332
5694,40.216267
5695,40.2169
5696,40.217094
5697,40.217823
5698,40.218494
5699,40.21796
5700,40.21803
5701,40.218704
5702,40.2189
5703,40.21839
5704,40.219036
5705,40.219784
5706,40.21956
5707,40.22023
5708,40.219902
5709,40.220013
5710,40.220127
5711,40.21995
5712,40.220367
5713,40.220024
5714,40.219532
5715,40.218815
5716,40.218456
5717,40.21847
5718,40.217743
5719,40.216763
5720,40.216225
5721,40.21552
5722,40.21526
5723,40.214806
5724,40.21399
5725,40.214046
5726,40.21409
5727,40.21486
5728,40.21533
5729,40.2162
5730,40.217022
5731,40.217976
5732,40.219673
5733,40.22042
5734,40.220634
5735,40.221123
5736,40.221962
5737,40.222286
5738,40.222572
5739,40.223083
5740,40.222557
5741,40.222073
5742,40.220543
5743,40.218826
5744,40.217484
5745,40.216736
5746,40.216522
5747,40.21586
5748,40.214554
5749,40.213383
5750,40.21292
5751,40.212387
5752,40.211273
5753,40.21037
5754,40.210495
5755,40.210323
5756,40.21068
5757,40.210545
5758,40.210854
5759,40.211178
5760,40.211067
5761,40.211678
5762,40.212868
5763,40.21357
5764,40.213608
5765,40.214973
5766,40.215855
5767,40.216953
5768,40.218197
5769,40.21898
5770,40.21977
5771,40.21998
5772,40.22034
5773,40.22072
5774,40.220238
5775,40.22
5776,40.219807
5777,40.219616
5778,40.219685
5779,40.218624
5780,40.21911
5781,40.218887
5782,40.21853
5783,40.218174
5784,40.217583
5785,40.21665
5786,40.21588
5787,40.214966
5788,40.21396
5789,40.21288
5790,40.211624
5791,40.14048
5792,40.295166
5793,40.296043
5794,40.29718
5795,40.297695
5796,40.29738
5797,40.29715
5798,40.296333
5799,40.294918
5800,40.291553
5801,40.290768
5802,40.289406
5803,40.28871
5804,40.28737
5805,40.286736
5806,40.28589
5807,40.28539
5808,40.284817
5809,40.28397
5810,40.28323
5811,40.28208
5812,40.28107
5813,40.28008
5814,40.278828
5815,40.27778
5816,40.276382
5817,40.275337
5818,40.27426
5819,40.272923
5820,40.271935
5821,40.27189
5822,40.270206
5823,40.26906
5824,40.26808
5825,40.26742
5826,40.265297
5827,40.264507
5828,40.263695
5829,40.26263
5830,40.26143
5831,40.25952
5832,40.25821
5833,40.256443
5834,40.254738
5835,40.252834
5836,40.251163
5837,40.24929
5838,40.247684
5839,40.245647
5840,40.24362
5841,40.24178
5842,40.23949
5843,40.237473
5844,40.23622
5845,40.234222
5846,40.232388
5847,40.23152
5848,40.22967
5849,40.227093
5850,40.22534
5851,40.22294
5852,40.219692
5853,40.216877
5854,40.214302
5855,40.212303
5856,40.20997
5857,40.207817
5858,40.20585
5859,40.20588
5860,40.20569
5861,40.20475
5862,40.205914
5863,40.2071
5864,40.2079
5865,40.207623
5866,40.209003
5867,40.209915
5868,40.21183
5869,40.213116
5870,40.2142
5871,40.214428
5872,40.215286
5873,40.216415
5874,40.21687
5875,40.216324
5876,40.216835
5877,40.216404
5878,40.21763
5879,40.21772
5880,40.21781
5881,40.21783
5882,40.21851
5883,40.21868
5884,40.21862
5885,40.21883
5886,40.21887
5887,40.21856
5888,40.219517
5889,40.219597
5890,40.219727
5891,40.21952
5892,40.21975
5893,40.219646
5894,40.21943
5895,40.21901
5896,40.218296
5897,40.217823
5898,40.217953
5899,40.217484
5900,40.21667
5901,40.215885
5902,40.215054
5903,40.214787
5904,40.214237
5905,40.214184
5906,40.214005
5907,40.21391
5908,40.214546
5909,40.215023
5910,40.215984
5911,40.216763
5912,40.217396
5913,40.218933
5914,40.21978
5915,40.220425
5916,40.22104
5917,40.222076
5918,40.222584
5919,40.222916
5920,40.223568
5921,40.22303
5922,40.222065
5923,40.220837
5924,40.219177
5925,40.21815
5926,40.217403
5927,40.21656
5928,40.21579
5929,40.214924
5930,40.21419
5931,40.213726
5932,40.213657
5933,40.21222
5934,40.21151
5935,40.211403
5936,40.21168
5937,40.21146
5938,40.211422
5939,40.211926
5940,40.212193
5941,40.21196
5942,40.211193
5943,40.21096
5944,40.211956
5945,40.213043
5946,40.214203
5947,40.214848
5948,40.2161
5949,40.217026
5950,40.217773
5951,40.218513
5952,40.218998
5953,40.219067
5954,40.219467
5955,40.21883
5956,40.21896
5957,40.21893
5958,40.218903
5959,40.218227
5960,40.218155
5961,40.21866
5962,40.218437
5963,40.218304
5964,40.21825
5965,40.217453
5966,40.216953
5967,40.21639
5968,40.215282
5969,40.214485
5970,40.213604
5971,40.212128
5972,40.142094
5973,40.29306
5974,40.293976
5975,40.294754
5976,40.297
5977,40.296936
5978,40.29625
5979,40.29548
5980,40.29364
5981,40.29099
5982,40.289627
5983,40.288383
5984,40.287376
5985,40.286556
5986,40.28589
5987,40.285206
5988,40.28478
5989,40.284164
5990,40.283367
5991,40.282017
5992,40.281326
5993,40.279972
5994,40.278957
5995,40.278114
5996,40.27625
5997,40.275566
5998,40.27404
5999,40.27314
6000,40.272163
6001,40.270924
6002,40.270252
6003,40.26968
6004,40.26802
6005,40.268185
6006,40.266907
6007,40.26549
6008,40.263504
6009,40.26214
6010,40.261517
6011,40.260468
6012,40.258846
6013,40.256996
6014,40.25527
6015,40.253532
6016,40.251434
6017,40.249752
6018,40.24842
6019,40.247086
6020,40.245136
6021,40.24298
6022,40.24104
6023,40.239365
6024,40.237526
6025,40.236416
6026,40.234474
6027,40.232796
6028,40.231556
6029,40.22983
6030,40.226974
6031,40.22442
6032,40.22179
6033,40.219208
6034,40.216248
6035,40.213493
6036,40.21144
6037,40.210052
6038,40.20842
6039,40.207157
6040,40.20522
6041,40.204365
6042,40.204494
6043,40.204853
6044,40.205715
6045,40.207283
6046,40.208065
6047,40.209644
6048,40.21025
6049,40.210354
6050,40.21242
6051,40.214558
6052,40.215393
6053,40.216007
6054,40.216656
6055,40.216354
6056,40.216785
6057,40.21657
6058,40.21704
6059,40.21666
6060,40.217613
6061,40.218525
6062,40.218334
6063,40.21868
6064,40.219193
6065,40.218853
6066,40.218636
6067,40.21893
6068,40.21883
6069,40.21899
6070,40.2191
6071,40.219414
6072,40.21944
6073,40.2193
6074,40.21949
6075,40.218803
6076,40.218166
6077,40.217854
6078,40.217697
6079,40.217648
6080,40.21705
6081,40.216095
6082,40.21535
6083,40.21513
6084,40.214718
6085,40.214752
6086,40.21447
6087,40.21462
6088,40.214813
6089,40.2148
6090,40.215435
6091,40.216038
6092,40.21672
6093,40.217663
6094,40.219078
6095,40.219955
6096,40.22054
6097,40.221516
6098,40.22252
6099,40.22307
6100,40.22322
6101,40.22368
6102,40.222607
6103,40.221992
6104,40.220768
6105,40.219746
6106,40.21866
6107,40.218063
6108,40.21635
6109,40.215588
6110,40.215202
6111,40.215164
6112,40.215008
6113,40.21456
6114,40.213013
6115,40.21275
6116,40.2128
6117,40.212963
6118,40.212612
6119,40.211884
6120,40.21215
6121,40.212585
6122,40.212307
6123,40.21225
6124,40.21205
6125,40.21237
6126,40.21263
6127,40.2139
6128,40.21478
6129,40.2155
6130,40.21613
6131,40.21694
6132,40.21755
6133,40.218063
6134,40.218513
6135,40.218834
6136,40.218365
6137,40.218822
6138,40.218384
6139,40.217953
6140,40.217915
6141,40.21774
6142,40.217995
6143,40.217957
6144,40.217613
6145,40.21777
6146,40.217308
6147,40.217083
6148,40.216404
6149,40.21562
6150,40.214832
6151,40.21408
6152,40.21243
6153,40.143856
6154,40.290913
6155,40.29167
6156,40.292732
6157,40.295696
6158,40.296024
6159,40.294983
6160,40.29407
6161,40.29257
6162,40.290848
6163,40.288967
6164,40.287594
6165,40.286476
6166,40.28611
6167,40.28554
6168,40.285015
6169,40.284134
6170,40.28344
6171,40.282078
6172,40.281075
6173,40.27946
6174,40.277847
6175,40.277546
6176,40.277004
6177,40.27561
6178,40.274117
6179,40.2735
6180,40.27174
6181,40.270557
6182,40.269505
6183,40.26925
6184,40.26842
6185,40.267548
6186,40.26678
6187,40.265823
6188,40.264603
6189,40.26388
6190,40.261456
6191,40.260284
6192,40.259586
6193,40.257946
6194,40.255993
6195,40.254192
6196,40.252453
6197,40.25068
6198,40.249126
6199,40.24792
6200,40.246906
6201,40.24479
6202,40.242836
6203,40.241035
6204,40.239117
6205,40.237568
6206,40.236225
6207,40.233807
6208,40.23208
6209,40.23157
6210,40.230213
6211,40.22733
6212,40.223953
6213,40.22141
6214,40.217995
6215,40.215458
6216,40.212814
6217,40.210716
6218,40.208935
6219,40.207916
6220,40.207497
6221,40.20635
6222,40.205803
6223,40.20418
6224,40.204414
6225,40.205643
6226,40.20681
6227,40.20716
6228,40.209167
6229,40.210888
6230,40.210953
6231,40.21196
6232,40.21312
6233,40.214844
6234,40.2155
6235,40.216896
6236,40.21754
6237,40.21796
6238,40.217712
6239,40.218246
6240,40.219093
6241,40.219006
6242,40.218647
6243,40.21881
6244,40.218998
6245,40.21927
6246,40.219063
6247,40.219193
6248,40.218784
6249,40.21876
6250,40.218685
6251,40.21885
6252,40.219143
6253,40.2192
6254,40.21885
6255,40.218937
6256,40.21832
6257,40.218166
6258,40.21766
6259,40.21725
6260,40.21712
6261,40.216656
6262,40.21566
6263,40.215305
6264,40.215443
6265,40.215183
6266,40.215508
6267,40.215267
6268,40.215298
6269,40.21563
6270,40.21546
6271,40.215805
6272,40.216274
6273,40.216732
6274,40.217464
6275,40.21878
6276,40.219986
6277,40.220387
6278,40.221073
6279,40.22232
6280,40.222633
6281,40.223072
6282,40.222984
6283,40.22197
6284,40.221485
6285,40.22058
6286,40.21914
6287,40.218586
6288,40.217575
6289,40.216213
6290,40.215336
6291,40.215073
6292,40.215527
6293,40.21591
6294,40.214497
6295,40.214058
6296,40.21383
6297,40.214306
6298,40.214237
6299,40.213116
6300,40.21333
6301,40.21366
6302,40.213882
6303,40.212738
6304,40.21288
6305,40.21297
6306,40.21323
6307,40.21385
6308,40.213676
6309,40.2144
6310,40.214916
6311,40.215748
6312,40.216602
6313,40.217144
6314,40.217464
6315,40.217823
6316,40.21788
6317,40.217464
6318,40.218475
6319,40.217796
6320,40.21767
6321,40.217495
6322,40.217556
6323,40.217514
6324,40.21728
6325,40.21737
6326,40.217
6327,40.216904
6328,40.217056
6329,40.2163
6330,40.215824
6331,40.21489
6332,40.213943
6333,40.212395
6334,40.145527
6335,40.28868
6336,40.28905
6337,40.289932
6338,40.29399
6339,40.294827
6340,40.29402
6341,40.293125
6342,40.291927
6343,40.290554
6344,40.289013
6345,40.28737
6346,40.286106
6347,40.285973
6348,40.285275
6349,40.284054
6350,40.28315
6351,40.28227
6352,40.281246
6353,40.280003
6354,40.277534
6355,40.277107
6356,40.27637
6357,40.274773
6358,40.27367
6359,40.273464
6360,40.27253
6361,40.269875
6362,40.269016
6363,40.26798
6364,40.267723
6365,40.267265
6366,40.266552
6367,40.265224
6368,40.264057
6369,40.263012
6370,40.26186
6371,40.260452
6372,40.259007
6373,40.258163
6374,40.257195
6375,40.255238
6376,40.253345
6377,40.251568
6378,40.24974
6379,40.24873
6380,40.246784
6381,40.245747
6382,40.243187
6383,40.24207
6384,40.240204
6385,40.238647
6386,40.23724
6387,40.23548
6388,40.232727
6389,40.23097
6390,40.23083
6391,40.229652
6392,40.227192
6393,40.224102
6394,40.22101
6395,40.217625
6396,40.2152
6397,40.212593
6398,40.210876
6399,40.208817
6400,40.207428
6401,40.20635
6402,40.20695
6403,40.206818
6404,40.205944
6405,40.205853
6406,40.20563
6407,40.207047
6408,40.20847
6409,40.2089
6410,40.21019
6411,40.211784
6412,40.212753
6413,40.213818
6414,40.21392
6415,40.214005
6416,40.21559
6417,40.217182
6418,40.21764
6419,40.217617
6420,40.217937
6421,40.21889
6422,40.219097
6423,40.21869
6424,40.21925
6425,40.218895
6426,40.218803
6427,40.218945
6428,40.219433
6429,40.219135
6430,40.218655
6431,40.218445
6432,40.218616
6433,40.218525
6434,40.218445
6435,40.21825
6436,40.2177
6437,40.217678
6438,40.21767
6439,40.21733
6440,40.216774
6441,40.2171
6442,40.21663
6443,40.216038
6444,40.21588
6445,40.215878
6446,40.216103
6447,40.215973
6448,40.21602
6449,40.215687
6450,40.21574
6451,40.215904
6452,40.216194
6453,40.216583
6454,40.217236
6455,40.21751
6456,40.21877
6457,40.219227
6458,40.21946
6459,40.220085
6460,40.22077
6461,40.220932
6462,40.221447
6463,40.221394
6464,40.220707
6465,40.21984
6466,40.2192
6467,40.217777
6468,40.21693
6469,40.215622
6470,40.214622
6471,40.2149
6472,40.215
6473,40.215267
6474,40.214687
6475,40.213734
6476,40.213104
6477,40.21266
6478,40.212524
6479,40.213238
6480,40.214207
6481,40.214226
6482,40.21381
6483,40.21367
6484,40.213867
6485,40.213818
6486,40.213642
6487,40.213882
6488,40.213898
6489,40.2145
6490,40.215
6491,40.215
6492,40.21569
6493,40.21634
6494,40.21711
6495,40.21763
6496,40.21778
6497,40.217373
6498,40.216583
6499,40.217888
6500,40.217648
6501,40.217655
6502,40.217308
6503,40.21698
6504,40.21718
6505,40.217293
6506,40.217117
6507,40.21683
6508,40.217007
6509,40.217075
6510,40.21661
6511,40.215744
6512,40.215015
6513,40.213936
6514,40.212906
6515,40.14708
6516,40.2861
6517,40.286522
6518,40.287716
6519,40.288868
6520,40.289825
6521,40.290485
6522,40.29007
6523,40.290012
6524,40.28932
6525,40.286694
6526,40.286377
6527,40.284916
6528,40.284023
6529,40.282642
6530,40.281723
6531,40.28075
6532,40.280556
6533,40.278954
6534,40.27673
6535,40.275425
6536,40.275063
6537,40.274708
6538,40.27356
6539,40.272343
6540,40.272003
6541,40.2703
6542,40.268723
6543,40.26783
6544,40.266827
6545,40.265793
6546,40.265667
6547,40.265186
6548,40.263916
6549,40.26279
6550,40.26136
6551,40.260277
6552,40.2589
6553,40.257404
6554,40.25627
6555,40.255577
6556,40.253616
6557,40.25201
6558,40.250446
6559,40.248455
6560,40.247337
6561,40.246475
6562,40.24386
6563,40.2413
6564,40.240463
6565,40.239594
6566,40.238033
6567,40.236034
6568,40.23376
6569,40.23141
6570,40.2298
6571,40.228996
6572,40.227745
6573,40.22636
6574,40.22367
6575,40.221104
6576,40.21755
6577,40.21532
6578,40.212776
6579,40.211666
6580,40.209633
6581,40.208332
6582,40.206436
6583,40.206
6584,40.205795
6585,40.20578
6586,40.206406
6587,40.20658
6588,40.20711
6589,40.20886
6590,40.209938
6591,40.211174
6592,40.212246
6593,40.212524
6594,40.214005
6595,40.21507
6596,40.214462
6597,40.214645
6598,40.216473
6599,40.217022
6600,40.21669
6601,40.217514
6602,40.21659
6603,40.21726
6604,40.21842
6605,40.219616
6606,40.220024
6607,40.22022
6608,40.220158
6609,40.219616
6610,40.218807
6611,40.218845
6612,40.218884
6613,40.218796
6614,40.218372
6615,40.218548
6616,40.217766
6617,40.217426
6618,40.217255
6619,40.217873
6620,40.21747
6621,40.217216
6622,40.21712
6623,40.216835
6624,40.21619
6625,40.21645
6626,40.21645
6627,40.216652
6628,40.21624
6629,40.21633
6630,40.215954
6631,40.21602
6632,40.216232
6633,40.216675
6634,40.21728
6635,40.217594
6636,40.217716
6637,40.21895
6638,40.21935
6639,40.21939
6640,40.219505
6641,40.219536
6642,40.21977
6643,40.21992
6644,40.219917
6645,40.21935
6646,40.218662
6647,40.217766
6648,40.215984
6649,40.214855
6650,40.213818
6651,40.212936
6652,40.212643
6653,40.212677
6654,40.21266
6655,40.212547
6656,40.211952
6657,40.211468
6658,40.210926
6659,40.210667
6660,40.210533
6661,40.211697
6662,40.213493
6663,40.21452
6664,40.214527
6665,40.213997
6666,40.213673
6667,40.21415
6668,40.21465
6669,40.215084
6670,40.21545
6671,40.215584
6672,40.21525
6673,40.215702
6674,40.216118
6675,40.21685
6676,40.21804
6677,40.21816
6678,40.217945
6679,40.216923
6680,40.21801
6681,40.2177
6682,40.217484
6683,40.21748
6684,40.21746
6685,40.21771
6686,40.2177
6687,40.217434
6688,40.217495
6689,40.217537
6690,40.21708
6691,40.216255
6692,40.21601
6693,40.2153
6694,40.21447
6695,40.213894
6696,40.14876
6697,40.283974
6698,40.284332
6699,40.28455
6700,40.284664
6701,40.28471
6702,40.28459
6703,40.28424
6704,40.28339
6705,40.282673
6706,40.281837
6707,40.281345
6708,40.281204
6709,40.28167
6710,40.281277
6711,40.280224
6712,40.279297
6713,40.279434
6714,40.27734
6715,40.2754
6716,40.273697
6717,40.27331
6718,40.273064
6719,40.27132
6720,40.269745
6721,40.26911
6722,40.267895
6723,40.26763
6724,40.26679
6725,40.265
6726,40.26451
6727,40.263947
6728,40.263405
6729,40.26267
6730,40.261436
6731,40.260223
6732,40.25889
6733,40.257587
6734,40.25643
6735,40.255165
6736,40.254025
6737,40.252518
6738,40.250984
6739,40.24915
6740,40.24736
6741,40.246292
6742,40.245594
6743,40.24236
6744,40.23943
6745,40.23905
6746,40.238495
6747,40.236458
6748,40.23435
6749,40.232178
6750,40.23024
6751,40.229507
6752,40.227398
6753,40.225693
6754,40.2246
6755,40.22277
6756,40.21972
6757,40.217133
6758,40.21493
6759,40.213074
6760,40.21136
6761,40.20988
6762,40.209797
6763,40.207813
6764,40.206738
6765,40.206882
6766,40.206997
6767,40.206745
6768,40.20753
6769,40.20773
6770,40.20828
6771,40.210342
6772,40.21126
6773,40.212643
6774,40.21373
6775,40.21418
6776,40.214592
6777,40.215874
6778,40.215973
6779,40.21518
6780,40.21604
6781,40.215714
6782,40.216427
6783,40.217445
6784,40.216263
6785,40.21742
6786,40.218403
6787,40.21908
6788,40.21941
6789,40.21985
6790,40.219666
6791,40.219086
6792,40.22022
6793,40.219795
6794,40.219185
6795,40.218628
6796,40.218647
6797,40.21789
6798,40.217503
6799,40.21756
6800,40.217953
6801,40.217506
6802,40.216873
6803,40.21689
6804,40.21672
6805,40.21697
6806,40.21703
6807,40.216774
6808,40.216995
6809,40.21655
6810,40.216335
6811,40.21614
6812,40.21617
6813,40.216545
6814,40.21691
6815,40.21696
6816,40.21756
6817,40.217907
6818,40.218925
6819,40.21921
6820,40.21931
6821,40.218815
6822,40.218796
6823,40.218937
6824,40.21864
6825,40.21821
6826,40.217876
6827,40.216934
6828,40.216145
6829,40.21453
6830,40.21331
6831,40.21248
6832,40.211617
6833,40.211308
6834,40.211353
6835,40.211155
6836,40.211826
6837,40.211346
6838,40.21134
6839,40.20986
6840,40.21005
6841,40.209305
6842,40.21009
6843,40.21092
6844,40.21177
6845,40.211327
6846,40.211582
6847,40.212883
6848,40.213074
6849,40.213768
6850,40.214336
6851,40.214405
6852,40.215015
6853,40.2156
6854,40.216385
6855,40.21708
6856,40.217857
6857,40.217937
6858,40.21795
6859,40.218216
6860,40.21772
6861,40.21867
6862,40.218227
6863,40.218143
6864,40.217995
6865,40.218178
6866,40.217937
6867,40.218246
6868,40.217316
6869,40.21673
6870,40.21737
6871,40.21625
6872,40.21546
6873,40.21646
6874,40.215446
6875,40.215508
6876,40.21472
6877,40.15005
6878,40.281105
6879,40.28116
6880,40.28182
6881,40.28176
6882,40.28136
6883,40.28081
6884,40.279877
6885,40.279434
6886,40.27878
6887,40.27829
6888,40.277622
6889,40.277428
6890,40.277626
6891,40.27815
6892,40.278812
6893,40.278156
6894,40.277596
6895,40.277843
6896,40.274406
6897,40.272522
6898,40.27114
6899,40.270573
6900,40.269154
6901,40.26781
6902,40.266888
6903,40.265846
6904,40.265545
6905,40.26592
6906,40.264175
6907,40.262863
6908,40.26264
6909,40.262062
6910,40.261097
6911,40.26008
6912,40.258873
6913,40.257492
6914,40.256504
6915,40.25522
6916,40.25432
6917,40.252487
6918,40.251415
6919,40.250187
6920,40.24847
6921,40.246372
6922,40.24513
6923,40.24457
6924,40.24163
6925,40.238647
6926,40.237583
6927,40.237133
6928,40.23543
6929,40.232925
6930,40.231224
6931,40.229984
6932,40.229023
6933,40.226517
6934,40.22471
6935,40.22315
6936,40.22127
6937,40.218403
6938,40.216698
6939,40.21517
6940,40.21332
6941,40.211197
6942,40.21009
6943,40.209576
6944,40.209557
6945,40.209583
6946,40.209118
6947,40.208782
6948,40.20815
6949,40.20866
6950,40.208763
6951,40.20935
6952,40.20994
6953,40.211323
6954,40.213005
6955,40.2146
6956,40.21559
6957,40.216076
6958,40.215004
6959,40.21631
6960,40.2164
6961,40.21478
6962,40.214973
6963,40.21475
6964,40.215538
6965,40.215027
6966,40.21614
6967,40.216797
6968,40.217403
6969,40.21795
6970,40.219017
6971,40.21897
6972,40.220284
6973,40.220047
6974,40.22044
6975,40.219677
6976,40.21904
6977,40.218716
6978,40.218784
6979,40.218285
6980,40.21823
6981,40.218136
6982,40.217358
6983,40.21695
6984,40.216774
6985,40.216526
6986,40.216904
6987,40.21661
6988,40.21691
6989,40.216675
6990,40.21659
6991,40.216347
6992,40.216255
6993,40.216553
6994,40.21679
6995,40.216846
6996,40.217228
6997,40.21715
6998,40.21774
6999,40.218643
7000,40.219013
7001,40.218906
7002,40.2188
7003,40.218357
7004,40.21805
7005,40.218155
7006,40.21754
7007,40.216976
7008,40.2164
7009,40.215107
7010,40.21387
7011,40.212837
7012,40.21247
7013,40.2119
7014,40.211678
7015,40.211906
7016,40.21202
7017,40.212593
7018,40.2118
7019,40.210327
7020,40.20988
7021,40.209164
7022,40.208252
7023,40.20894
7024,40.20912
7025,40.209526
7026,40.21068
7027,40.210697
7028,40.21134
7029,40.212112
7030,40.213135
7031,40.213875
7032,40.214314
7033,40.2149
7034,40.21624
7035,40.216972
7036,40.21795
7037,40.218422
7038,40.21913
7039,40.21904
7040,40.218166
7041,40.2183
7042,40.219017
7043,40.219105
7044,40.21863
7045,40.219067
7046,40.219364
7047,40.219276
7048,40.218937
7049,40.2162
7050,40.216145
7051,40.2166
7052,40.215473
7053,40.21515
7054,40.215763
7055,40.216366
7056,40.21631
7057,40.215565
7058,40.15174
7059,40.281544
7060,40.28093
7061,40.27875
7062,40.27844
7063,40.278122
7064,40.277477
7065,40.276604
7066,40.276134
7067,40.275623
7068,40.27509
7069,40.274395
7070,40.27388
7071,40.273857
7072,40.274036
7073,40.27498
7074,40.27512
7075,40.275795
7076,40.27553
7077,40.27366
7078,40.271404
7079,40.26926
7080,40.267982
7081,40.266697
7082,40.265556
7083,40.264744
7084,40.26406
7085,40.26383
7086,40.26395
7087,40.263447
7088,40.261543
7089,40.261093
7090,40.26032
7091,40.25899
7092,40.257683
7093,40.256824
7094,40.25622
7095,40.255394
7096,40.25401
7097,40.252823
7098,40.25137
7099,40.250317
7100,40.249355
7101,40.248005
7102,40.245865
7103,40.24372
7104,40.24287
7105,40.240654
7106,40.238327
7107,40.236843
7108,40.23645
7109,40.23513
7110,40.232807
7111,40.230766
7112,40.22962
7113,40.22851
7114,40.226032
7115,40.22415
7116,40.22263
7117,40.220135
7118,40.217674
7119,40.21758
7120,40.21556
7121,40.21342
7122,40.211937
7123,40.210888
7124,40.209618
7125,40.209778
7126,40.209843
7127,40.20995
7128,40.211018
7129,40.210716
7130,40.209957
7131,40.20989
7132,40.210384
7133,40.210884
7134,40.211193
7135,40.21324
7136,40.21447
7137,40.2159
7138,40.217125
7139,40.217403
7140,40.215965
7141,40.21635
7142,40.216732
7143,40.2147
7144,40.21401
7145,40.215008
7146,40.21447
7147,40.215157
7148,40.215546
7149,40.215767
7150,40.21629
7151,40.216743
7152,40.21795
7153,40.21917
7154,40.219566
7155,40.219536
7156,40.219322
7157,40.219097
7158,40.21796
7159,40.21781
7160,40.217915
7161,40.21805
7162,40.21814
7163,40.21748
7164,40.21738
7165,40.217113
7166,40.216488
7167,40.2166
7168,40.216545
7169,40.216297
7170,40.21673
7171,40.21685
7172,40.216496
7173,40.216248
7174,40.216305
7175,40.216694
7176,40.217243
7177,40.21705
7178,40.21716
7179,40.217426
7180,40.218315
7181,40.2186
7182,40.218697
7183,40.218544
7184,40.218754
7185,40.21848
7186,40.217827
7187,40.21739
7188,40.21701
7189,40.21646
7190,40.215508
7191,40.214146
7192,40.21328
7193,40.212852
7194,40.21278
7195,40.212208
7196,40.212246
7197,40.21213
7198,40.21144
7199,40.209938
7200,40.209835
7201,40.209248
7202,40.20844
7203,40.207363
7204,40.20719
7205,40.20792
7206,40.208218
7207,40.208786
7208,40.210003
7209,40.21062
7210,40.210796
7211,40.211933
7212,40.21312
7213,40.213943
7214,40.215057
7215,40.215736
7216,40.216892
7217,40.21798
7218,40.21882
7219,40.219574
7220,40.2196
7221,40.219143
7222,40.219143
7223,40.220173
7224,40.21943
7225,40.21926
7226,40.21992
7227,40.21886
7228,40.21841
7229,40.217957
7230,40.21637
7231,40.215908
7232,40.21593
7233,40.215126
7234,40.21469
7235,40.21552
7236,40.216434
7237,40.21522
7238,40.214924
7239,40.153233
7240,40.2807
7241,40.27991
7242,40.27873
7243,40.27692
7244,40.27577
7245,40.2747
7246,40.273663
7247,40.273174
7248,40.27274
7249,40.271957
7250,40.271454
7251,40.271038
7252,40.270836
7253,40.27092
7254,40.270855
7255,40.27074
7256,40.27096
7257,40.2723
7258,40.271183
7259,40.27001
7260,40.268177
7261,40.266514
7262,40.265232
7263,40.263836
7264,40.26325
7265,40.262302
7266,40.262604
7267,40.26245
7268,40.261543
7269,40.260796
7270,40.25951
7271,40.257988
7272,40.25711
7273,40.256443
7274,40.255386
7275,40.2547
7276,40.253845
7277,40.252743
7278,40.251194
7279,40.250103
7280,40.249393
7281,40.248493
7282,40.246765
7283,40.244644
7284,40.24274
7285,40.241623
7286,40.23975
7287,40.23823
7288,40.236683
7289,40.235325
7290,40.233963
7291,40.23205
7292,40.230354
7293,40.22832
7294,40.2262
7295,40.22433
7296,40.22282
7297,40.222
7298,40.220158
7299,40.21786
7300,40.216484
7301,40.216606
7302,40.21425
7303,40.2139
7304,40.212616
7305,40.210987
7306,40.210087
7307,40.210484
7308,40.210415
7309,40.21045
7310,40.211082
7311,40.21167
7312,40.211514
7313,40.212322
