,G_x,G_y,G_z,X,Y,Z,azimuth,beta,dip,formation,index,kappa,n_points,polarity
0,0.0502126382549,-0.0206983398503,0.998524045624,788851.1146,6352467.819882,-242.57966800000003,112.0,0,3.113346998945065,Carboniferous,9.0,9999,2.0,1
1,0.0873202493224,0.0316143775017,0.99567851498,782001.6438785001,6348255.894907968,323.806917875,70.0,5.969543485926356,5.328569811413167,Carboniferous,23.0,40.71150866313742,31.0,1
2,0.352015051532,0.128123000772,0.927183854568,789969.4118864001,6350098.8195312,295.461071,70.0,0,21.999999999847052,Carboniferous,25.0,9999,5.0,1
3,0.211309130871,0.453153893519,0.866025403785,791229.8327562,6350556.5746198,386.5614356,25.0,666,29.999999999885404,Carboniferous,26.0,666,5.0,1
4,0.184269116032,0.129026624105,0.974370064786,787446.2036604,6350488.879261,265.7356778,55.0,666,12.999999999745299,Carboniferous,30.0,666,5.0,1
5,0.336824088834,-0.0593911746129,0.939692620787,785338.2646,6352866.936,484.3112476,100.0,666,19.999999999832475,Carboniferous,43.0,666,5.0,1
6,0.496731764893,0.286788218177,0.81915204429,786449.052,6351593.01925,269.43893975000003,60.0,666,34.99999999990011,Carboniferous,45.0,666,4.0,1
7,0.0842334972816,0.248930251617,0.964851515916,781528.0448333332,6350337.144166667,492.61764983333336,19.0,11.806178007517323,15.23601084910961,Carboniferous,47.0,43.096074749780136,6.0,1
8,1.0000106735e-12,-0.0871557427467,0.996194698093,780760.8383749999,6348796.305875,314.2051075,180.0,0,4.999999999342611,Carboniferous,49.0,9999,8.0,1
9,-0.219846310392,-0.262002630228,0.939692620787,784213.444715,6351593.650478,471.975305,220.0,0,19.999999999832475,Carboniferous,54.0,9999,1.0,1
10,-0.664463024388,-0.664463024388,0.342020143327,784426.0926704999,6349683.02537875,364.22491199999996,225.0,666,69.99999999993904,Carboniferous,56.0,666,4.0,1
11,0.26200263023,-0.219846310392,0.939692620787,783950.82898,6349212.820813499,398.180774,130.0,666,19.999999999832475,Carboniferous,58.0,666,4.0,1
