X,Y,Z,azimuth,dip,polarity,formation
791160.190925,6349043.884522,244.204651,155.000000,35.000000,1,Triassic
792032.843000,6348489.888000,209.218454,118.000000,32.000000,1,Triassic
789521.823000,6350223.468000,292.733852,337.000000,38.000000,1,Triassic
789496.081000,6350232.017000,291.382063,349.000000,30.000000,1,Triassic
789481.955000,6350237.637000,291.250465,333.000000,50.000000,1,Triassic
790231.413000,6350389.021000,340.818356,245.000000,15.000000,1,Triassic
790315.687000,6350406.146000,338.540448,240.000000,13.000000,1,Triassic
791547.183000,6348153.933000,235.747864,174.000000,17.000000,1,Triassic
790881.464000,6348333.194000,373.178653,220.000000,35.000000,1,Triassic
790839.940497,6350527.809716,389.015214,220.000000,35.000000,1,Triassic
791291.231373,6350501.674591,400.781925,267.000000,35.000000,1,Triassic
791349.204192,6350435.635419,398.098938,220.000000,35.000000,1,Triassic
791461.734000,6350375.926000,385.015301,270.000000,31.000000,1,Triassic
791518.332000,6350306.823000,388.188001,245.000000,10.000000,1,Triassic
791628.975000,6350189.119000,413.811950,290.000000,30.000000,1,Triassic
791633.412000,6350145.259000,420.170137,270.000000,35.000000,1,Triassic
791621.056071,6350388.188026,359.320303,78.000000,23.000000,1,Triassic
791543.677242,6350351.935020,373.222496,260.000000,30.000000,1,Triassic
791676.515000,6350202.882000,385.826764,248.000000,20.000000,1,Triassic
791715.383019,6350132.549471,380.513222,320.000000,25.000000,1,Triassic
791826.927000,6350176.423000,360.567437,40.000000,15.000000,1,Triassic
783612.454000,6346978.227000,424.597650,325.000000,5.000000,1,Triassic
783733.692000,6347115.388000,419.114103,165.000000,10.000000,1,Triassic
783843.932000,6347237.961000,401.725321,170.000000,26.000000,1,Triassic
783562.913000,6347098.680000,391.139052,160.000000,10.000000,1,Triassic
783069.221000,6347088.826000,342.934065,152.000000,18.000000,1,Triassic
782951.842000,6347021.728000,325.077232,160.000000,26.000000,1,Triassic
782996.153000,6347115.642000,318.369324,164.000000,20.000000,1,Triassic
783091.023000,6347253.554000,304.511132,220.000000,30.000000,1,Triassic
783159.187000,6347295.563000,301.240986,144.000000,10.000000,1,Triassic
783244.582000,6347303.356000,285.911443,210.000000,25.000000,1,Triassic
782155.908000,6347762.405000,383.456519,176.000000,20.000000,1,Triassic
781597.130000,6346858.508000,202.295178,58.000000,22.000000,1,Triassic
781733.700000,6346555.838000,201.474636,58.000000,28.000000,1,Triassic
781777.522000,6346504.185000,202.248146,68.000000,20.000000,1,Triassic
782025.859000,6345842.977000,204.030940,238.000000,14.000000,1,Triassic
781666.574000,6346370.528000,197.373740,218.000000,16.000000,1,Triassic
781986.467000,6347397.987000,378.912530,210.000000,10.000000,1,Triassic
786226.481000,6345006.263000,369.862351,155.000000,20.000000,1,Triassic
785700.012000,6345834.705000,264.655753,165.000000,25.000000,1,Triassic
785657.444000,6346002.900000,241.536206,115.000000,10.000000,1,Triassic
785945.888000,6346318.898000,317.751413,250.000000,10.000000,1,Triassic
786089.904000,6346474.402000,343.500269,145.000000,20.000000,1,Triassic
786282.431000,6346628.909000,373.323447,110.000000,1.000000,1,Triassic
786183.697000,6346450.525000,376.921814,80.000000,1.000000,1,Triassic
786777.163000,6345815.552000,349.445615,118.000000,10.000000,1,Triassic
786060.445000,6345670.599000,330.569192,235.000000,30.000000,1,Triassic
785994.387000,6345672.191000,331.982139,210.000000,30.000000,1,Triassic
785943.452000,6345686.517000,331.319711,205.000000,10.000000,1,Triassic
785751.646000,6345654.682000,306.485355,200.000000,10.000000,1,Triassic
785703.098000,6345637.968000,296.840247,215.000000,30.000000,1,Triassic
785580.534000,6345575.890000,290.530140,120.000000,10.000000,1,Triassic
784435.114000,6347682.507000,404.773934,155.000000,5.000000,1,Triassic
784552.892000,6347933.603000,397.527218,180.000000,30.000000,1,Triassic
784470.204794,6347735.754449,393.801376,165.000000,20.000000,1,Triassic
784487.482000,6347807.886000,396.075153,135.000000,23.000000,1,Triassic
784315.758000,6347702.616000,410.732708,205.000000,20.000000,1,Triassic
784079.358000,6347417.553000,412.472158,95.000000,15.000000,1,Triassic
784099.400000,6347464.795000,404.123906,165.000000,10.000000,1,Triassic
784598.560000,6347740.536000,445.910587,170.000000,25.000000,1,Triassic
784748.939000,6347659.659000,467.760161,205.000000,20.000000,1,Triassic
783176.372000,6347290.103000,301.778996,165.000000,15.000000,1,Triassic
783248.611000,6347292.908000,288.275775,185.000000,10.000000,1,Triassic
783087.691271,6347237.322362,307.140438,210.000000,30.000000,1,Triassic
783005.712000,6347162.380000,312.419062,180.000000,25.000000,1,Triassic
784811.968000,6347387.566000,479.969697,165.000000,25.000000,1,Triassic
784802.098000,6347289.657000,477.540989,166.000000,22.000000,1,Triassic
789188.480000,6349974.554000,262.070120,355.000000,20.000000,1,Triassic
788910.814000,6350237.294000,296.549830,283.000000,15.000000,1,Triassic
789081.276000,6350269.699000,294.526083,125.000000,17.000000,1,Triassic
789126.825457,6350285.121400,284.102963,260.000000,10.000000,1,Triassic
789305.051000,6350033.981000,266.302725,327.000000,5.000000,1,Triassic
789392.052039,6350254.072814,287.294948,335.000000,25.000000,1,Triassic
789610.548120,6350185.207562,295.913457,290.000000,15.000000,1,Triassic
789677.390882,6350209.346797,304.999182,0.000000,15.000000,1,Triassic
789876.505693,6350177.095669,295.547490,82.000000,35.000000,1,Triassic
789839.621000,6350186.016000,297.797118,70.000000,28.000000,1,Triassic
789997.460000,6350367.125000,335.499213,10.000000,41.000000,1,Triassic
789959.380327,6350323.201064,329.148880,345.000000,13.000000,1,Triassic
787559.055000,6350265.044000,250.673393,110.000000,17.000000,1,Triassic
787547.564172,6350342.986391,239.842292,78.000000,25.000000,1,Triassic
787554.108000,6350046.091000,263.526713,340.000000,18.000000,1,Triassic
787483.630000,6349541.792000,331.262032,130.000000,25.000000,1,Triassic
